Usuario,Mensagem,Localizacao
MrLeandroMR,RT @Cris_Delatore: Começou e já acabou! Jornalismo sem Democracia @jornalnacional! #JoãoNoJN,"Rio de Janeiro, Brasil"
Welling93567124,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
upholdconsult,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,São Paulo - SP
ina_pires,"RT @tr3v4: Pense #Novo! Vote Novo 30! @partidonovo30 @joaoamoedonovo 🌊🍊
#JoãoNoJN https://t.co/th8Vm8rSOx",
Buzz1952,Meus olhos lacrimejaram quando vi @joaoamoedonovo no JN #JoãoNoJN,
MrLeandroMR,"RT @Brunainnamorato: #JoãoNoJN Vale a pena ouvir o que o candidato à presidência da República João Amoêdo tem a dizer. Inteligente, sensato…","Rio de Janeiro, Brasil"
caracoles0,"#JoãoNoJN

Eu tô tipo aquelas pessoas que oferecem cartão c&amp;a:

- senhora, você já conhece o João Amoêdo?",Brasil
italoengcivil_,"RT @NelioSoares1991: #JoãoNoJN mesmo q por 1 minuto sinto me representado nesta eleições, como em nem uma outras tantas q participei anteri…","Fortaleza, Brasil"
carlos_patricio,Neste momento está passando #JoãoNoJN #Novo30 #VamosRenovarTudo,B do ABC-SP
italoengcivil_,RT @AntonioGermano_: Hoje à noite vai ter #JoãoNoJN . A Globo deu apenas 1 minuto de gravação para o Partido Novo e Amoêdo (ao invés dos 27…,"Fortaleza, Brasil"
ph_cipriano,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","Passos, Brasil"
Welling93567124,"RT @Euvoto6: ▪️Você apoia João Amoedo para presidente?
▪️Deixe sua resposta e nós siga no twitter!
#JoãoNoJN",
kingwederson,"Seria ótimo ver o João Amoêdo no segundo turno, contra qualquer que fosse. #JoãoNoJN","ʬ Bom Jardim de Minas, Brazil."
betomagnetoo,"RT @caracoles0: #JoãoNoJN

Eu tô tipo aquelas pessoas que oferecem cartão c&amp;a:

- senhora, você já conhece o João Amoêdo?",Brasil
italoengcivil_,RT @LuizBGermano: Hoje teremos o candidato a presidência mais preparado apresentando suas propostas em um curto espaço de tempo. #JoãoNoJN,"Fortaleza, Brasil"
LeonoraBk,"Embusteiro isso sim. Se quer mudança deveria estar apoiando o único que tem chances, Bolsonaro. #JoãoNoJN",
bmarlos,"RT @tr3v4: Pense #Novo! Vote Novo 30! @partidonovo30 @joaoamoedonovo 🌊🍊
#JoãoNoJN https://t.co/th8Vm8rSOx","Brasília, Brazil"
ezequielwang,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"-23.612608,-46.738504"
andersoncrs10,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"São Paulo, Brasil"
italoengcivil_,RT @cc_trevisani: Mais e mais cidadãos brasileiros abandonam as sombras da caverna de Platão depois de experimentarem a luz da realidade...…,"Fortaleza, Brasil"
ro_mgsdel,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
victormorenos,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"Rio de Janeiro, Brasil"
Fernand90695084,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Brasil
maykon_oliveira,RT @AntonioGermano_: Hoje à noite vai ter #JoãoNoJN . A Globo deu apenas 1 minuto de gravação para o Partido Novo e Amoêdo (ao invés dos 27…,"Cuiabá, Brasil"
kassandrabezerr,RT @joaoamoedonovo: Começou o @jornalnacional! #JoãoNoJN,
clautonpugas,RT @joaoamoedonovo: Começou o @jornalnacional! #JoãoNoJN,Uberlandia-MG
KennyBala,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Anápolis, Brasil"
KennyBala,RT @gustavoramos: 1 minuto do @joaoamoedonovo no Jornal Nacional valem mais que os quase 30 minutos dos políticos entrevistados anteriormen…,"Anápolis, Brasil"
italoengcivil_,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","Fortaleza, Brasil"
valmir001,"#JoãoNoJN o @joaoamoedonovo nem respirou devido ao tempo limitadíssimo, quase que não sai a última palavra. Vergonh… https://t.co/aOWCJZkUlX",brazil
ina_pires,"RT @Brunainnamorato: #JoãoNoJN Vale a pena ouvir o que o candidato à presidência da República João Amoêdo tem a dizer. Inteligente, sensato…",
CarolCarenzio,"RT @Garuti1985: #JoãoNoJN assim.como qualquer outro candidato, merece espaço para apresentar suas propostas e idéias, a Tv e imprensa em ge…",
leandrodasilva,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",Rio de Janeiro
Slowcoronet,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"São Paulo, Brasil"
CarolCarenzio,RT @lucasgalarce: A renovação política é urgente. Votar em políticos acomodados e profissionais não tirará o Brasil da crise política. #Joã…,
ina_pires,RT @Ruvania_: Acho que não vão dar 27 minutos ao Amoêdo porque ele não tem incoerências para ser questionado.   #JoãoNoJN,
MagriYoga,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
kingwederson,Estou com João nessa eleição. Voto em Amoêdo sem medo. #JoãoNoJN Aproeito para promover Luciana Lopes Nominato Brag… https://t.co/skzLHZkiIb,"ʬ Bom Jardim de Minas, Brazil."
ina_pires,"RT @fergutieres: Chega da velha Política, ninguém quer mais isso! Só os acomodados! Agora é João Amoêdo 30 🧡 #JoãoNoJN",
masueht,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",+55031
masueht,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",+55031
Welling93567124,"RT @caracoles0: #JoãoNoJN

Eu tô tipo aquelas pessoas que oferecem cartão c&amp;a:

- senhora, você já conhece o João Amoêdo?",
NeusaMarquess,"RT @partidonovo30: Logo mais @joaoamoedonovo estará no Jornal Nacional. Será curto, por isso é muito importante que todos estejam ligados p…","Tupã, Brasil"
ina_pires,"RT @r_bicudo: Daqui a pouco tem João Amoêdo no Jornal Nacional. Um minuto apenas, mas um minuto de serenidade, boas ideias e sinceridade. #…",
Apolina82941177,"RT @caracoles0: #JoãoNoJN

Eu tô tipo aquelas pessoas que oferecem cartão c&amp;a:

- senhora, você já conhece o João Amoêdo?","Rio de Janeiro, Brasil"
ina_pires,"RT @SamiraRamos20: Precisamos de Gestor competente e não mais políticos com suas velhas politicagens. NOVO 30
#JoãoNoJN",
nainspricigo,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",São Paulo - SP
ricardorover,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Florianópolis
flavia_alkmim,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
bmarlos,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","Brasília, Brazil"
EdsonFurinho,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",Jardim Itapeva-São Paulo-S.P.
bmarlos,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Brasília, Brazil"
bmarlos,RT @joaoamoedonovo: Começou o @jornalnacional! #JoãoNoJN,"Brasília, Brazil"
monabm,"RT @caracoles0: #JoãoNoJN

Eu tô tipo aquelas pessoas que oferecem cartão c&amp;a:

- senhora, você já conhece o João Amoêdo?",Bahia
tr3v4,"RT @tr3v4: Pense #Novo! Vote Novo 30! @partidonovo30 @joaoamoedonovo 🌊🍊
#JoãoNoJN https://t.co/th8Vm8rSOx",Rio de Janeiro
igorleite68,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
igorleite68,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
FelipeCavichi,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Brasil 
Casalnos40s,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
bmarlos,"RT @partidonovo30: Logo mais @joaoamoedonovo estará no Jornal Nacional. Será curto, por isso é muito importante que todos estejam ligados p…","Brasília, Brazil"
diemerdamini,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Caxias do Sul, Brasil"
kingwederson,"@LeonoraBk João Amoêdo tem muito mais chances, Bolsonaro é favorito a perder no segundo turno. Esse tipo de acusação é mais medo. #JoãoNoJN","ʬ Bom Jardim de Minas, Brazil."
leoliveirab,Amoêdo é o único candidato sério e íntegro nessas eleições. #JoãoNoJN,Castanhal - PA
_martinslopes,Só queria #JoãoNoJN,Minas Gerais
ninaluiza,@caracoles0 Você tem um minuto para ouvir a palavra do João Amoêdo #JoãoNoJN #VemComJoão30 #OndaLaranja,
daniellima_r987,RT @Surama4: Salva a direita João Amoêdo! https://t.co/Wqglvq0a9s,"Olinda, Pernambuco"
thpacheco33,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,CWB»PR»BR
KennyBala,"RT @EVD70: #JoãoNoJN Se com 1 minuto tem 4% de intenções de voto, sem nenhum parlamentar do NOVO no congresso, imagina quando @joaoamoedono…","Anápolis, Brasil"
luanc010,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
alsbessa,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"Brazil, Araruama - RJ"
wsouza0,"RT @NelioSoares1991: #JoãoNoJN mesmo q por 1 minuto sinto me representado nesta eleições, como em nem uma outras tantas q participei anteri…","Rolim de Moura, mas não queria"
cafrancoadv,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
grilocwb,Apoiado,"Curitiba, Brasil"
kidvoipman,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",São Paulo - SP
qlucaas,"RT @JooVito03390618: Meu candidato vai estar agora no JN, tenho certeza que muitos vão procurar sobre ele depois de vê-lo. #JoãoNoJN","Porto Velho, Brasil"
KelchMonteiro,"VAMOS QUE VAMOS!!!!
#JoãoNoJN
Olha a onda, olha a onda!",Recife
LarucciaMarcelo,"RT @fabiolamazzulli: 🌊🍊EU ACREDITO🙋‍♀️
#VemComJoao30
#JoãoNoJN
#joaonosdebates

https://t.co/05EPxZfT0G","São Paulo, Brasil"
igorleite68,"RT @caracoles0: #JoãoNoJN

Eu tô tipo aquelas pessoas que oferecem cartão c&amp;a:

- senhora, você já conhece o João Amoêdo?",
qlucaas,"RT @partidonovo30: Logo mais @joaoamoedonovo estará no Jornal Nacional. Será curto, por isso é muito importante que todos estejam ligados p…","Porto Velho, Brasil"
italoengcivil_,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Fortaleza, Brasil"
kingwederson,#JoãoNoJN e #LulaInelegível: coisas boas para se ver na TV hoje.,"ʬ Bom Jardim de Minas, Brazil."
gelson_r,"RT @kingwederson: Seria ótimo ver o João Amoêdo no segundo turno, contra qualquer que fosse. #JoãoNoJN",Rio Grande do Sul
Surama4,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",Brazil
Liziiegomes,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
MelquiLouzada,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"Cariacica, Brasil"
Ton_BQI,RT @LuizBGermano: Hoje teremos o candidato a presidência mais preparado apresentando suas propostas em um curto espaço de tempo. #JoãoNoJN,Viçosa-MG
sp_viannavianna,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Niterói, Brasil"
26ferreiraalex,RT @joaoamoedonovo: Começou o @jornalnacional! #JoãoNoJN,
caracoles0,RT @ninaluiza: @caracoles0 Você tem um minuto para ouvir a palavra do João Amoêdo #JoãoNoJN #VemComJoão30 #OndaLaranja,Brasil
iRenanHolanda,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",Rio de Janeiro
elimarciacosta1,RT @kingwederson: #JoãoNoJN e #LulaInelegível: coisas boas para se ver na TV hoje.,
vofreire,#JoãoNoJN queremos o João amoêdo no debate,
marcomodesto,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Brazil
Giuliano14031,Boa cara #JoãoNoJN,
lucianotriasa,RT @joaoamoedonovo: Começou o @jornalnacional! #JoãoNoJN,
rodrigocalima,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Brazil
MatheusG40,"Fachin
#RespectAriana
#LulaInelegivel
Barroso
#JoãoNoJN
#linha20anos
#AsAventurasDePoliana078
Diego Ivo
Samuca e Marocas

A TAG SUMIU DINOVO",MARTE
plinio_eduardo,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",Boa Vista - RR
CusinatoVera,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"Chácara das Pedras, Porto Aleg"
mpajunior,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",Curitiba
_brenaoliveira,Meu candidato. Eu voto #Amoedo30 #JoãoNoJN @joaoamoedonovo @partidonovo30 https://t.co/EvllVZeRuy,São Luís - MA
jhoyelu,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"Centro, Ponta Grossa"
rafaelmultshow,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
krnquadros,"RT @NelioSoares1991: #JoãoNoJN mesmo q por 1 minuto sinto me representado nesta eleições, como em nem uma outras tantas q participei anteri…","Belo Horizonte, Brasil"
vivii_santoos,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",Taquari RS
betomagnetoo,"#JoãoNoJN foi bom, mas no canal aberto foi bom porque pra ele deram tempo. Tempo esse que jogaram fora com aquela tralharada de candidato.",Brasil
SilviaC13139070,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Brasília, Brasil"
SilviaC13139070,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","Brasília, Brasil"
eugeniotalves,"RT @Euvoto6: ▪️Você apoia João Amoedo para presidente?
▪️Deixe sua resposta e nós siga no twitter!
#JoãoNoJN",
krnquadros,RT @ramonndallagnol: #JoãoNoJN só o NOVO é novo. Contra a velha política @joaoamoedonovo,"Belo Horizonte, Brasil"
JayManLuck,"#JoãoNoJN finalmente o melhor candidato, chega daquelas fuinhas",
Dercydoceu1,"RT @partidonovo30: Logo mais @joaoamoedonovo estará no Jornal Nacional. Será curto, por isso é muito importante que todos estejam ligados p…",Brasil
ina_pires,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
senunes12,"#JoãoNoJN mas o que é essa campanha afrontosa do Alkimin 😂😂😂 meu voto jamais será dele,mas que eu ri eu ri",
ina_pires,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
BrunoAlencar,"Isso de #JoãoNoJN  é para ver que as coisas sempre podem piorar , já não bastasse Bolsonaro","Sao Paulo, Brazil"
phlopes47,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
vofreire,Queremos João amoêdo nos debates  #JoãoNoJN,
eduardobenutti,"Quando eu vi #JoãoNoJN nos Trending Topics em 5º lugar! 😍🌊🍊
#VemComJoão30 https://t.co/fcel0VAQyB","Recife, Brasil"
BoyRiiOficial,"Vamos pessoal!
 #JoãoNoJN
#JoãonoJN
#JoãonoJN
#JoãonoJN
#JoãonoJN",
hermespim,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
isakuhnen21,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Ituporanga, Brasil"
alinesduarte_,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",+55 21
cafrancoadv,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
Isleite,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",Brazil
krnquadros,"RT @Welling93567124: #JoãoNoJN É impressionante a mobilização dos eleitores do João Amoêdo 30, se sem tempo de TV, debates etc.., essa onda…","Belo Horizonte, Brasil"
BoyRiiOficial,"@eduardobenutti Ele pegou 4' 
Vamos Tuitar

#JoãonoJN
#JoãonoJN
#JoãonoJN
#JoãonoJN

#JoãonoJN
#JoãonoJN
#JoãonoJN
#JoãonoJN",
saleslinhares,RT @PauloCezar_CRF: Não pisque nem desvie a sua atenção nesse 1 minuto. Obg! #JoãoNoJN @joaoamoedonovo @partidonovo30 https://t.co/gEfK202l…,"Meireles, Fortaleza"
JayManLuck,"#JoãoNoJN os conservadores e os liberais estão contra nos liberais, é uma benção",
krnquadros,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Belo Horizonte, Brasil"
betomagnetoo,@senunes12 Alkmin é remédio pra insônia #JoãoNoJN,Brasil
lucassouza404,RT @daniel_spsp: @g1politica Na contra mão do sistema fracassado e dominado há anos por incopetentes e corruptos! #JoãoNoJN,
WyllerB,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","Rosana, Brasil"
WyllerB,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Rosana, Brasil"
NeusaMarquess,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"Tupã, Brasil"
Reis04Reis,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",RJ Brasil
krnquadros,RT @evertonstns: Previsão da Maju: Vem uma forte #OndaLaranja atingindo o Brasil #JoãoNoJN,"Belo Horizonte, Brasil"
Raissabelek,"Eu acho bem feio da parte da Globo dar apenas 1 minuto pro João Amoêdo e 27 prós outros candidatos. Mas, já é melho… https://t.co/euiXQVMQYI","Goiás, Brasil"
krnquadros,"RT @alvisi5857: voto útil=votar no melhor candidato, sem essa de votar no a ,para o b não entrar.Nós Brasileiros precisamos evoluir .Vote s…","Belo Horizonte, Brasil"
nadadenovo,RT @ninaluiza: @caracoles0 Você tem um minuto para ouvir a palavra do João Amoêdo #JoãoNoJN #VemComJoão30 #OndaLaranja,São Paulo
NeusaMarquess,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Tupã, Brasil"
Camila_Brocco,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",Mirassol/SP - Brasil
krnquadros,"RT @tr3v4: Pense #Novo! Vote Novo 30! @partidonovo30 @joaoamoedonovo 🌊🍊
#JoãoNoJN https://t.co/th8Vm8rSOx","Belo Horizonte, Brasil"
Tiago_Milk,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
AleGal1978,RT @joaoamoedonovo: Começou o @jornalnacional! #JoãoNoJN,"Cotia, Brasil"
betomagnetoo,@Renata78796641 @g1politica @joaoamoedonovo Segundo @sensacionalista @joaoamoedonovo comprou um canal pra ficar lá… https://t.co/hBpl7HuiQR,Brasil
NeusaMarquess,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","Tupã, Brasil"
rodrigo_richter,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",Floripa/SC/Brazil
NeusaMarquess,RT @joaoamoedonovo: Começou o @jornalnacional! #JoãoNoJN,"Tupã, Brasil"
Faerisson,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
krnquadros,RT @vivianevers18: queria que as pessoas parassem pra ouvir ou pesquisar as ideias do jõao #JoãoNoJN,"Belo Horizonte, Brasil"
AleGal1978,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Cotia, Brasil"
MatheusG40,"Fachin
#RespectAriana
#LulaNasUrnasTSE
Barroso
#JoãoNoJN
#linha20anos
#AsAventurasDePoliana078
Diego Ivo
Samuca e Marocas

O SOCIALISMO É",MARTE
AleGal1978,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","Cotia, Brasil"
rach_m_nunes,"RT @tr3v4: Pense #Novo! Vote Novo 30! @partidonovo30 @joaoamoedonovo 🌊🍊
#JoãoNoJN https://t.co/th8Vm8rSOx",
AleGal1978,"RT @partidonovo30: Logo mais @joaoamoedonovo estará no Jornal Nacional. Será curto, por isso é muito importante que todos estejam ligados p…","Cotia, Brasil"
madrynha2012,"RT @pankecamaceio: Prepara o couro gente.....esquerda, direita, centro vao bater pesado no NOVO depois de hoje...... #JoãoNoJN",
Kaiobbl,AMEI O #JoãoNoJN,
ribeiro6880,Precisamos de alguém sério. Por isso voto 30 #JoãoNoJN,"Indaiatuba, São Paulo"
youngeryouth,O 1 minuto do Jornal Nacional que me fez parar tudo o q eu fazia pra escutar o candidato q meus pais tanto defendem… https://t.co/Dl6NwOfXHN,"Goiânia, Brasil"
Olavoeduardo2,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","Natal, Brasil"
DeborahGuirra,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
BieldosAnjos,"RT @Tininhaaaa: Ah nem, muito rápido. #JoãoNoJn",
felfelipepontes,#JoãoNoJN apresentou em 1 minuto muito mais conteúdo do que todos os outros candidatos juntos. Os entrevistadores a… https://t.co/muT3rtYInG,Brazil
becker_elvinho,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",Araranguá
mariocamarg_o,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",São Paulo
edcavalcanti,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
ehecarvalho,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Curitiba - PR
vitalves,Acharia muito justo #JoãoNoJN,"Rio de Janeiro, Brasil"
Itzaque,RT @felfelipepontes: #JoãoNoJN apresentou em 1 minuto muito mais conteúdo do que todos os outros candidatos juntos. Os entrevistadores ajud…,Belo Horizonte / Brazil
gabrielalassal,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
JanisJSouza,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",Brasil
everwithis,#JoãoNoJN to amando meu candidato só crescendo e incomodando os ultraesquerdistas e o fã clube do bozonaro https://t.co/CVATui7rfB,"Minas Gerais, Brasil"
ninaluiza,"Amei 1 minuto de João, mas quero mais, quero 27 minutos, quero João nos debates, quero João por 4 anos renovando o… https://t.co/G4Kw2jJA8E",
danilogqrs,RT @evertonstns: Previsão da Maju: Vem uma forte #OndaLaranja atingindo o Brasil #JoãoNoJN,
Welling93567124,"RT @youngeryouth: O 1 minuto do Jornal Nacional que me fez parar tudo o q eu fazia pra escutar o candidato q meus pais tanto defendem...
Nã…",
joaofersousa,"RT @DANIELOCORREA: #JoãoNoJN um candidato cheio de propostas descentes tem religiosamente 1 minuto de tempo, enquanto um vulgo presidiário…",
joaovsmaia,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"Porto Seguro, Brasil"
henriquepromove,"#JoãoNoJN acabei de assistir, foi essencial para 1 minuto foi bem estrategicamente suas palavras validas para quem… https://t.co/mG2H54VINt",Minas gerais
claudinha_vmc,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","São Paulo, Brasil"
FerraoRodrigo,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",BR\SP\Santos
Ale_Zocoli,"RT @brunocvl: @g1politica Previsão da Maju: Vem uma forte #OndaLaranja atingindo o Brasil #JoãoNoJN (Santos,E.)🌊🍊",
Rof101968,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
Rof101968,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
marcoaurelio123,"RT @henriquepromove: #JoãoNoJN acabei de assistir, foi essencial para 1 minuto foi bem estrategicamente suas palavras validas para quem ain…",
marciosalmito,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",São Paulo
marcoaurelio123,"RT @ninaluiza: Amei 1 minuto de João, mas quero mais, quero 27 minutos, quero João nos debates, quero João por 4 anos renovando o Brasil #J…",
ManaryCorte,"RT @Euvoto6: ▪️Você apoia João Amoedo para presidente?
▪️Deixe sua resposta e nós siga no twitter!
#JoãoNoJN",
Surama4,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",Brazil
Gaalloo13,Queremos amoêdo nos debates #JoãoNoJN,
marcoaurelio123,RT @felfelipepontes: #JoãoNoJN apresentou em 1 minuto muito mais conteúdo do que todos os outros candidatos juntos. Os entrevistadores ajud…,
tris_tonho,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",Arapiraca
