Usuario,Mensagem,Localizacao
Reidosreis12,RT @natlove_music: É verdade que a Marina disse que a Dilma e o Temer são farinhas do mesmo saco? Mas que belissíssima cachorra filha de um…,
Daniel_SaCI,"RT @JoelAlexandreM: O que faz alguém votar na Marina ? Não tem opinião para nada, quer dialogar e fazer plebiscito para tudo, não tem lider…",
drenanqq,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","São Luís, Brasil"
Nogui23,"RT @VladimirBorin: Que horror de entrevista...Deus me livre de viver numa  Marinolândia: O cara estuprou: dialoga com ele, fulano matou: va…",
CesarAMLima,"RT @VladimirBorin: Que horror de entrevista...Deus me livre de viver numa  Marinolândia: O cara estuprou: dialoga com ele, fulano matou: va…",
marqueskdu,RT @DonSergiones: Marina sabe que Dilma foi golpeada sob a liderança de Aécio que ela Marina apoiou e fez campanha. Se Marina fosse uma pes…,Rio de Janeiro
marcosportela,"RT @dabloesse: Sobre Alianças e Corrupção: @realwbonner lembrou a @MarinaSilva que ela teve 22 milhões de votos e que mesmo sabendo do ""Aer…",Recife
antunesnorberto,RT @CorrupcaoMemes: Se a Marina indicar ministro igual indica cabeleireiro tamo tudo fudido #MarinaNoJornalNacional https://t.co/Anfs79VhIA,
Erlyestevesfla,"RT @franciscomacsoa: O único candidato que defende polícia e exercito! Que quer ordem e progresso pro país. 

O único que NÃO é esquerdista…",
coelho_socorro,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",
jjuliosantos,RT @naianesantosva5: #Presidente #eleicoes2018  #CiroNoJornalNacional #MarinaNoJornalNacional  #BolsonaroNoJornalNacional #AlckminNoJornalN…,Rio Claro SP
EvCumplices,"RT @soulsbtista: Na minha opinião a #MarinaNoJornalNacional foi a melhor entrevistada até agora. Se saiu muito bem, tem conhecimento profun…",Aracaju sergipe Brasil
cavalieri_ann,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",
PriscillaVital,RT @DonSergiones: Marina sabe que Dilma foi golpeada sob a liderança de Aécio que ela Marina apoiou e fez campanha. Se Marina fosse uma pes…,Brasil
dudavilareal,Marina nunca te critiquei nem chamei de loca da floresta amazônica,"Sapiranga, Brasil"
resistxre,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",eu amo a Camila Bordonaba
magoosantista,RT @BlogDoPim: #MarinaNoJornalNacional continuou em cima do muro. Assista ao meu comentário para a Jovem Pan. https://t.co/4ELjTS2Xp3,"Nossa Senhora das Dores, BR"
bolsonario18,"RT @JoelAlexandreM: Marina Silva tem 32 anos de vida publica, o que ela fez nesse tempo, porque não é cobrada por isso ? Ela já teve oportu…",Brasil
kehlanicry,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",larissa
paulynhaa_alves,"RT @JoelAlexandreM: Marina Silva tem 32 anos de vida publica, o que ela fez nesse tempo, porque não é cobrada por isso ? Ela já teve oportu…",
acontecencia,RT @natlove_music: É verdade que a Marina disse que a Dilma e o Temer são farinhas do mesmo saco? Mas que belissíssima cachorra filha de um…,Cachoeira Paulista
cjll23,"RT @delucca: A #MarinaNoJornalNacional disse que apoiou o Aécio sem saber dos esquemas de corrupção. Ô Marina, as denúncias contra Aécio er…",Brasil
haroldopclima,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,"São Paulo, Brasil"
avrilactose,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Manaus, Brasil"
cjll23,RT @natlove_music: É verdade que a Marina disse que a Dilma e o Temer são farinhas do mesmo saco? Mas que belissíssima cachorra filha de um…,Brasil
carlin79,"RT @Jouberth19: #MarinaNoJornalNacional
Em quem você vota ? 
Rt pra espalhar. 🔁","Rio de Janeiro, Brasil"
pontessantos,Concordo...nenhuma qualidade mesmo.,
rioszealberto,"RT @VladimirBorin: Que horror de entrevista...Deus me livre de viver numa  Marinolândia: O cara estuprou: dialoga com ele, fulano matou: va…",
Ricar1do,"RT @MarinaSilva: Depois de todas essas batalhas, agora o meu tempo chegou! #MarinaNoJornalNacional #VoteMarina18 https://t.co/OAB35H9zCa",Rio Branco - AC
michaelglad,RT @BlogDoPim: #MarinaNoJornalNacional continuou em cima do muro. Assista ao meu comentário para a Jovem Pan. https://t.co/4ELjTS2Xp3,USA
mariartec,"RT @dabloesse: Sobre Alianças e Corrupção: @realwbonner lembrou a @MarinaSilva que ela teve 22 milhões de votos e que mesmo sabendo do ""Aer…",Brasil
nelsonRFarias,RT @BlogDoPim: #MarinaNoJornalNacional continuou em cima do muro. Assista ao meu comentário para a Jovem Pan. https://t.co/4ELjTS2Xp3,SP
MANUELROLPH,RT @MarinaSilva: Você sabia que o jornal britânico The @guardian colocou Marina Silva entre as 50 pessoas que podem salvar o planeta? Conhe…,"Niterói, RJ, Brasil"
RodrigoMarchi17,"RT @BetoSilvaBR: Não vi a entrevista da 
#MarinaNoJornalNacional . Alguém sabe se ela saiu dançando tipo o Bolsonaro? https://t.co/O13QDtJl…","São Paulo, Brasil"
Fifth1D__,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
Lcialcio2,"RT @BlogDoPim: Capacidade se mostra. Posicionamento, também. Valorizar a trajetória e a superação de adversidades é justo, mas #MarinaNoJor…",
Gisoarez,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,Americana sp
marcelo_right,"RT @marcelo_right: Esses "" jornalistas "" da Globosta são apenas engenheiros sociais vassalos de comunistas. Nada além disso. Já merecem ser…",Brasil
DairoSoares,"RT @leandrozoide: #EntrevistaJN
 Após as entrevistas qual candidato tem seu voto para presidênte da República 2018
#CiroNoJornalNacional

#…",MT
RodrigoMarchi17,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…","São Paulo, Brasil"
giveyga,RT @giveyga: Em quem vc vai votar para Presidente?? #MarinaNoJornalNacional #enquete,
Fernando1903Gre,"RT @franciscomacsoa: O único candidato que defende polícia e exercito! Que quer ordem e progresso pro país. 

O único que NÃO é esquerdista…",São gabriel - RS
hermesferreira,"RT @VladimirBorin: Que horror de entrevista...Deus me livre de viver numa  Marinolândia: O cara estuprou: dialoga com ele, fulano matou: va…","Brasília, Brasil"
pr_odilton,RT @BlogDoPim: #MarinaNoJornalNacional continuou em cima do muro. Assista ao meu comentário para a Jovem Pan. https://t.co/4ELjTS2Xp3,Rio de Janeiro
Thiagoaz3920,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",
fvasconcelos157,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",
jpfariapereira,RT @JOAQUIMTEIXEIA: MARINA FALA QUE É A FAVOR DA LAVA JATO MAS É CONTRA A PRISÃO DO CHEFE. #MarinaNoJornalNacional https://t.co/XZkNGEJPfx,Outer heaven
imstillbreating,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",puta que pariu
Adryz80,"RT @gustavoberriel: A falta de educação, de visão política e de empatia é tão grotesca que quando uma pessoa fala em DEBATER temas importan…",Brasil
fvasconcelos157,"RT @BlogDoPim: Capacidade se mostra. Posicionamento, também. Valorizar a trajetória e a superação de adversidades é justo, mas #MarinaNoJor…",
marqueskdu,"RT @DonSergiones: A Marina na eleição passada apoiou o bandido irresponsável golpista Aécio Neves, da cocaína e malas de dinheiro, que mata…",Rio de Janeiro
CeliaPfau,RT @wahhabmunir: Esquerdista não faz nada para o povo.. https://t.co/P6rumgq4Qx,"Blumenau, Brasil"
SuzyPedroso,RT @BlogDoPim: #MarinaNoJornalNacional continuou em cima do muro. Assista ao meu comentário para a Jovem Pan. https://t.co/4ELjTS2Xp3,"Rio Grande do Sul, Brasil"
danielmarks17,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,Petrolina-PE.
alvillaca,"RT @delucca: A #MarinaNoJornalNacional disse que apoiou o Aécio sem saber dos esquemas de corrupção. Ô Marina, as denúncias contra Aécio er…",Brazil
KleberNego17,"RT @JoelAlexandreM: Minha reação ao ouvir a Marina dizendo que vai ser presidente do Brasil.

#MarinaNoJornalNacional https://t.co/xWPzqrTv…","Duque de Caxias, Brasil"
SCavacante,"RT @VladimirBorin: Que horror de entrevista...Deus me livre de viver numa  Marinolândia: O cara estuprou: dialoga com ele, fulano matou: va…","Mogi Mirim, Brasil"
jucaramteixeira,"RT @dabloesse: Sobre Alianças e Corrupção: @realwbonner lembrou a @MarinaSilva que ela teve 22 milhões de votos e que mesmo sabendo do ""Aer…",
WilsonMorais18,RT @BlogDoPim: #MarinaNoJornalNacional continuou em cima do muro. Assista ao meu comentário para a Jovem Pan. https://t.co/4ELjTS2Xp3,"Caruaru, Brasil"
xandaodalapa,RT @huffpostbrasil: Um resumo de como foi #MarinaNoJornalNacional: https://t.co/yA9CEUzIvS,
gabrielnakamur4,RT @fercavassana: vendo as insuportáveis interrupções em #MarinaNoJornalNacional lembrei e fui ver o meu primeiro artigo escrito no mestrad…,
bezerradasilv15,RT @BetoSilvaBR: #MarinaNoJornalNacional com licença; fui informado que mulheres não apoiam Bolsonaro. Essa informação procede? 🤔 https://t…,"Campina Grande, Brasil"
Gabriel17032672,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,
drosasilveira,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",073
RebelloRodrigo,"RT @GiMG__: #MarinaNoJornalNacional

De volta ao túnel do tempo 👇 https://t.co/GVzFY3YShk","British Columbia, Canada"
fjhnebel,"RT @calango77: Não conheço um ser vivo que declara voto em  Marina Silva , não vejo um adesivo da candidata numa janela ou veículo, aonde e…",Rio de Janeiro
carvalhoLIL,RT @CorrupcaoMemes: Se a Marina indicar ministro igual indica cabeleireiro tamo tudo fudido #MarinaNoJornalNacional https://t.co/Anfs79VhIA,"Taguatinga, Brasília"
heitor_jp,"RT @JoelAlexandreM: O que faz alguém votar na Marina ? Não tem opinião para nada, quer dialogar e fazer plebiscito para tudo, não tem lider…","Pipa - RN, Brasil"
biaxmoreira,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Manaus, Brasil"
ifavjustinn,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,tell me you love me tour
marcolins1000,"RT @BetoSilvaBR: Não vi a entrevista da 
#MarinaNoJornalNacional . Alguém sabe se ela saiu dançando tipo o Bolsonaro? https://t.co/O13QDtJl…","São Paulo, Brasil"
filtrozero,RT @BlogDoPim: #MarinaNoJornalNacional continuou em cima do muro. Assista ao meu comentário para a Jovem Pan. https://t.co/4ELjTS2Xp3,Brasilia-DF
ronal10doAsa,"RT @BlogDoPim: Capacidade se mostra. Posicionamento, também. Valorizar a trajetória e a superação de adversidades é justo, mas #MarinaNoJor…",Por aí...
sxistus,"Pois eu achei bem massa ela usar o cabelo mais solto, com cachos, em vez daquela coisa amarrada e grudada na cabeça… https://t.co/1KapNvCEUC","Brasília, Brazil"
juliochagasjr,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,
CmilasCabeYos,"RT @Guilhermevechio: Bonner: As vezes a prática eo discurso não se encaixam

Marina: No meu caso se encaixa, pode ter certeza

Esmurra Mari…",Brasil
Icarobarreto,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Salvador, Brasil"
Giacon_everson,"RT @VladimirBorin: Que horror de entrevista...Deus me livre de viver numa  Marinolândia: O cara estuprou: dialoga com ele, fulano matou: va…",
Sharda_paula,"RT @JOAQUIMTEIXEIA: BOLSONARO ENTROU NA REDE GLOBO, CHUTOU A MESA DO JN, PASSOU O BABÃO NA CARA DA RENATA E AINDA FALOU DO CASAMENTO DO BON…",
SandraC08149875,"RT @VladimirBorin: Que horror de entrevista...Deus me livre de viver numa  Marinolândia: O cara estuprou: dialoga com ele, fulano matou: va…","Salvador, Brasil"
naomesegueque,"RT @VladimirBorin: Que horror de entrevista...Deus me livre de viver numa  Marinolândia: O cara estuprou: dialoga com ele, fulano matou: va…","Porto, Portugal"
fxcknochu,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,
carolinelins,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Manaus, Brasil"
jocelmaf_costa,"RT @marininhapistol: Eis que Bolsonaro vê Marina Silva e Renata Vasconcellos numa moto... 🔫😎

#QuintaDemetruraSDV 
#MarinaNoJornalNacional…",Cambé
dioneiamartins,RT @BlogDoPim: #MarinaNoJornalNacional continuou em cima do muro. Assista ao meu comentário para a Jovem Pan. https://t.co/4ELjTS2Xp3,São Paulo - Brazil 
cah_spagnol,RT @MarinaSilva: Você sabia que o jornal britânico The @guardian colocou Marina Silva entre as 50 pessoas que podem salvar o planeta? Conhe…,aquariana ♒
rDamiani_,RT @CorrupcaoMemes: Se a Marina indicar ministro igual indica cabeleireiro tamo tudo fudido #MarinaNoJornalNacional https://t.co/Anfs79VhIA,"Curitiba, Brasil"
DenizeBongiovi,"RT @GiMG__: #MarinaNoJornalNacional

De volta ao túnel do tempo 👇 https://t.co/GVzFY3YShk",Brasil
joaofarnez,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",
brensjks,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Manaus, Brasil"
RobertoPegoraro,"RT @VladimirBorin: Que horror de entrevista...Deus me livre de viver numa  Marinolândia: O cara estuprou: dialoga com ele, fulano matou: va…",São Paulo
BorninBR,RT @DonSergiones: Marina sabe que Dilma foi golpeada sob a liderança de Aécio que ela Marina apoiou e fez campanha. Se Marina fosse uma pes…,Brasil
phmaths,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
fernandadnz,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,
Ew_Cohen,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",Brasil
spiritualxkp,Vem Marina esse ano vc se elege fada,"Salvador, Brasil"
ianek_psicologa,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",Rio de Janeiro
servilioalmeida,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",Indiara Goiás 
jorginavbarboza,"RT @edmilsonpapo10: ""A senhora criou um partido para não se misturar com os outros partidos que a senhora chama de corruptos. Agora seu par…",
CmilasCabeYos,"RT @marinadolacre: ""Ser líder não significa ser dono de um partido, Bonner"".
#MarinaNoJornalNacional",Brasil
fernandadnz,"RT @Metropoles: ""Ser líder não é ser dono do partido, Bonner. O líder de um partido é aquele que é capaz de dialogar com os diferentes"", di…",
Gabibispo4,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",Gabrielle Oliveira
