Usuario,Mensagem,Localizacao
lemossamuel_,#17Neles Hora de começar a pensar em estratégias pro segundo turno. Vale a pena tentar buscar o eleitorado de Ciro?… https://t.co/tRcyVabtt8,"Praia Comprida, São José"
catchamoonlight,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Fortaleza, Brasil"
RincoJiang,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…","Sao Paulo, Brazil"
RenatoZX2,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h15:
Bolsonaro, 47,3%; Haddad, 27,5%; Ciro, 12,4%; Alckmin, 4,…",Worldwide
GESANDA,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",Los Angeles
isadorafragoso,"RT @RainhaCarminha: Não adianta de nada o Nordeste ser sensato e votar contra o Bolsonaro,sendo que o Sul vem e dá quase 70% de votos válid…","Santos, Brasil"
Ribeirorceci1,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,MG
ricarddo_crf,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Ninho Do Urubu
tinellizu,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",nan
AnaJuliaB_N,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,  Na sua
Maierovitch,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
anagabrielaledo,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h15:
Bolsonaro, 47,3%; Haddad, 27,5%; Ciro, 12,4%; Alckmin, 4,…",Planet Earth for now! 
seequilibra,"RT @MeloFelip: A situação poderia ser pior, imagina o Bozonaro ganhando no primeiro turno? agora vocês tem a possibilidade de não deixar o…","Minas Gerais, Brasil"
whorism666,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Rio de Janeiro
rommeerf,"RT @RainhaCarminha: Eleitores do Bolsonaro:
Filmam o momento que estão votando e isso é CRIME ELEITORAL
Tiram fotos do voto 
Leva revólver…",nan
carolinaremussi,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Caxias do Sul
kbcatimao161910,"RT @RejanePaiva: “Como Trump, Bolsonaro venceu com mentiras.” Mariana Godoy-Rede TV
#Eleições2018","Pirituba, São Paulo"
anagabrielaledo,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",Planet Earth for now! 
aliciand0,"RT @destak: Aos gritos de “primeiro turno”, simpatizantes de Bolsonaro comemoram 49% dos votos ao candidato, com metade das urnas apuradas.…","Manaus, Brasil"
httpscatarina,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,Brasil
porraxota,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Recife, Brasil"
dieg00batista,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Salvador, Brasil"
tomasalonsob,"RT @bbcbrasil: #PARCIAL Agora, são 92,51% das urnas apuradas: Bolsonaro tem 47,05 % dos votos válidos; Haddad aparece com 27,97% dos votos…",San Jose de Maipo
louistomlinsr,"RT @g1: 79% das urnas apuradas: Bolsonaro tem 48% dos votos, Haddad, 26,7% e Ciro, 12,3% https://t.co/dvmKuBb4du #Eleições2018 #G1 https://…",nan
fabriziosdc_,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…","Caracas, Venezuela."
aristotlgbt,RT @NickiMinajBraz: Nordeste é a ÚNICA REGIÃO onde o Bolsonaro não deve vencer! É por isso que essa região merece sim se separar desse país…,Hawkins
brsemcomunas,"RT @RenovaMidia: ""Está acontecendo diante de nossos olhos"", alertou Flavio Bolsonaro (PSL) ao divulgar vídeo de uma suposta fraude em urna…",Brasil
Caio_Ortega,"RT @bbcbrasil: #PARCIAL Agora, são 92,51% das urnas apuradas: Bolsonaro tem 47,05 % dos votos válidos; Haddad aparece com 27,97% dos votos…","São Paulo, Brasil"
profgesner,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Juazeiro da Bahia
nico910923,"RT @g1: 79% das urnas apuradas: Bolsonaro tem 48% dos votos, Haddad, 26,7% e Ciro, 12,3% https://t.co/dvmKuBb4du #Eleições2018 #G1 https://…",Catapilco
strokeiro,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Fortaleza
hostx,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Bahia, Brazil"
bsrapha,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
glaucio_rodrigo,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",nan
LaislaSouza12,"RT @CamrenFetus_: QUE O BOLSONARO NÃO GANHE NO 2° TURNO
QUE O BOLSONARO NÃO GANHE NO 2° TURNO
QUE O BOLSONARO NÃO GANHE NO 2° TURNO
QUE O B…",nan
JamarMoizinho,"RT @bbcbrasil: #PARCIAL Agora, são 92,51% das urnas apuradas: Bolsonaro tem 47,05 % dos votos válidos; Haddad aparece com 27,97% dos votos…",nan
adrisbarcelos,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Rio de Janeiro, Brasil"
BatistaGii,RT @RainhaCarminha: Nordeste é a ÚNICA REGIÃO onde o Bolsonaro não ganha! É por isso que eu não canso de dizer que é a maior e melhor regiã…,nan
CamilaNaiara18,"Vai ter segundo turno graças ao NORDESTE! Vamos salvar esse país, porra!!! #EuAcredito ! #EleNão",Salvador - Bahia - Brasil
dwnziger,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
Educada,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",São Caetano do Sul - SP
LeaaMonteiro,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Salvador/BA, Brasil"
gabriellamed_,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Pernambuco, Brasil"
MambaEstrabeyo,"Jornal Nacional dia 1 de janeiro 2019

#Eleições2018 #EleNão https://t.co/lfUBPMBztx","São Paulo, Brasil"
Me_utesouro,RT @dconline: Resultado: Jair Bolsonaro (PSL) e Fernando Haddad (PT) irão disputar segundo turno https://t.co/AsTXxUEHll #Eleições2018 #Ele…,"Ilha Florianópolis, Florianópo"
Danaugber1,@ericrabello @EdGaarcia @jairbolsonaro Veja nos comentários o porque o JAIR não vai levar https://t.co/sTw0CvtI0T,"Campinas, Brasil"
DonaErvilha,"RT @alessandrazv: 92,5% das urnas apuradas: Jair Bolsonaro (PSL) tem 47,01% dos votos válidos. Fernando Haddad (PT) está em segundo, com 27…","Brasília, Brasil"
LGalrao,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…","Sintra, Portugal and Luanda, Angola"
itsdaniisouza,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",21
Guira_kun,"Bolsonaro não ganhou. Mas levou. Isso pq aparentemente, tudo leva a crer que ele tera apoio do Senado e na Câmera. #Eleições2018 #Bolsonaro",São Paulo
falecommagal,"No Piauí, Haddad é o mais votado. E o Bolsonaro Rex o menos votado. Aprende, Brasil...
#Eleições2018… https://t.co/9OGVB7Ezyv","Teresina, Brazil"
JB_IGOR_U5,Que frescura esse negocio de 2° turno...todo mundo sabe que o bolsonaro vai ser eleito #Eleições2018,Brasil
nlstydia,"RT @RainhaCarminha: Não adianta de nada o Nordeste ser sensato e votar contra o Bolsonaro,sendo que o Sul vem e dá quase 70% de votos válid…",nan
marcella_h,"RT @bbcbrasil: #PARCIAL Agora, são 92,51% das urnas apuradas: Bolsonaro tem 47,05 % dos votos válidos; Haddad aparece com 27,97% dos votos…",nan
onedmonica,"RT @ErickaMeloJF: O filho do coiso foi o mais votado da HISTÓRIA em SP!!!
#Eleições2018 https://t.co/bwlIUBjmlZ", Brasil
SabCarolM,"RT @guii_mont: MEU DEUS VCS FALANDO QUE NO SEGUNDO TURNO PREFEREM VOTAR EM BRANCO,DO QUE NO COISO OU NO HADDAD... VCS SÃO BURROS? OLHA A %…",nan
njlodi,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
ariienergy,"RT @ariienergy: E aí, entre Bolsonaro X Haddad, quem você quer ver como presidente desse país chamado Brasil? #Eleições2018 #17Neles #ViVir…","Belo Horizonte, Brasil"
provostrabao,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Dominique's Arms
souarianeramos,"#FraudeNasUrnasEletronicas 
Nordeste vota no PT, pra depois vim pro Sul vender cinto e capa de volante.😏
#Eleições2018 #EuVotoBolsonaro","Cascavel, Brasil"
benevenuti_r,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Blumenau, Santa Catarina"
CleberAraujoba,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h15:
Bolsonaro, 47,3%; Haddad, 27,5%; Ciro, 12,4%; Alckmin, 4,…","Rio de Janeiro, Brasil"
RafaelGilio,RT @brasilfine: CONFUSÃO NA EMBAIXADA DO BRASIL DE LONDRES NÃO ESTÁ PERMITINDO UM FISCAL DO BOLSONARO ACOMPANHAR A FINALIZAÇÃO DA URNA! @ro…,nan
revistavoto,"Com 93% das urnas apuradas para a Presidência da República:
Bolsonaro (PSL) tem 47,0%;  Haddad tem 27,97% e Ciro Go… https://t.co/HHkQkewnC6",nan
TheInterceptBr,"Magno Malta, que chegou a ser cotado como vice de Bolsonaro, gastou meio milhão de reais em cota parlamentar consum… https://t.co/CEakVRfHWO",Brazil
palomagiestasr,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,"Vitória, Brasil"
assuncaomath,RT @dconline: Resultado: Jair Bolsonaro (PSL) e Fernando Haddad (PT) irão disputar segundo turno https://t.co/AsTXxUEHll #Eleições2018 #Ele…,Floripa
gabrielcrf43,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",manaus
crlhmonicats,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",Belo Horizonte
e_lorrany8,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Ana Paula Renault
kzzdomar,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",nan
guirinuspereira,"RT @bbcbrasil: Nova #PARCIAL: Com quase 88% das urnas apuradas, Bolsonaro tem 47,35%, e Haddad, 27,55%. #Eleições2018",Gariba City
who_seven,"RT @IgorNavarroBFR: Flávio Bolsonaro, Juíza Selma Arruda, Major Olímpio, Soraya Thronicke são os 4 senadores eleitos do PSL.

#Eleições2018","Rio de Janeiro, Brasil"
laranobrevianna,RT @leandro_nabuco: @OliveiraNatalii Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/sS4q1fhxTL,Vila Velha
Vzealia,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Brasil
naraepronto,"RT @bbcbrasil: #PARCIAL Agora, são 92,51% das urnas apuradas: Bolsonaro tem 47,05 % dos votos válidos; Haddad aparece com 27,97% dos votos…",nan
Jpb17Luiz,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
taihoepers,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Curitiba - Brasil
oukivia,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,brazil
originalsztvd,"É SEGUNDO TURNO, GALERA!!!! PELO MENOS O COISO NÃO GANHOU NO PRIMEIRO!!!! #Eleições2018 https://t.co/obohBWqsS8",Brasil
MPV_Brasil,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
JamarMoizinho,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h15:
Bolsonaro, 47,3%; Haddad, 27,5%; Ciro, 12,4%; Alckmin, 4,…",nan
registagoficial,"Chupaaaaaa Bolsonaro kkk falou que acabaria hoje kkk OTARIO, vem segundo turno ai kkk eu ODEIO O PT, mas serei obri… https://t.co/74PAZXcof2",São José Dos Campos
guirinuspereira,"RT @bbcbrasil: #PARCIAL Agora, são 92,51% das urnas apuradas: Bolsonaro tem 47,05 % dos votos válidos; Haddad aparece com 27,97% dos votos…",Gariba City
feministjoohyun,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,rv • bp • snsd
_Dougwan,"RT @nadanovonofront: Não adianta mostrar que é racista.

Se sair um vídeo com o Bolsonaro esquartejando um poodle ainda vão dar um jeito de…",nan
Wands_Ferreira,"93% das urnas apuradas no Brasil

PRESIDENTE: 

Jair Bolsonaro (PSL) 47,01%
Fernando Haddad (PT) 27,97%

#Eleições2018","Teresina, Brasil"
Cundrie2,RT @iskkr4: Eleitores do coiso estão agredindo pessoas em #Lisboa e gritando que são fascistas sim! Ajudem a denunciar!!! @MidiaNINJA @J_LI…,nan
clagelages,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",Belo Horizonte
rhanaas,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,nan
helo_giusti,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
iBahia,"#Eleições2018 
PRESIDENTE (93% URNAS APURADAS)

Jair Bolsonaro (PSL) - 47,01% - 46.470.641 votos
Fernando Haddad (P… https://t.co/p06iQmGw0Z","Salvador, Bahia, Brasil"
JamarMoizinho,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",nan
raquelcoimbraf,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,no grau
driodopeixe,"#ELEIÇÕES2018 
Jair Bolsonaro e Fernando Haddad estão no 2º turno

Será o sexto segundo turno em oito eleições pres… https://t.co/R1x1zgGYX6","Meio Oeste SC, Brasil."
saulofendder,"RT @bbcbrasil: #PARCIAL Agora, são 92,51% das urnas apuradas: Bolsonaro tem 47,05 % dos votos válidos; Haddad aparece com 27,97% dos votos…",Luxembourg
paulinasalman,"Com 92% das urnas apuradas, Bolsonaro tem 47% e Haddad, 28%; siga #Eleições2018 https://t.co/mgAYbWqgww","ÜT: -33.401562,-70.574836"
micabrera11,"Obrigada, nordeste. Obrigada, Bahia, o estado mais preto do Brasil sabe na pele o que é sentir medo.

#Eleições2018 #EleNão #NotHim #ElNo",nan
rachvarg,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Rio de Janeiro, Brasil"
nataliaolvr,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
Michelirfs,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
oDiegoReis,"Seis ficam falando do Daciolo aí... Quero ver ele daqui há 4 anos.

O coiso começou da mesma forma.

#Eleições2018 #EleNão",nan
parrillxaniston,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,friends•gilmore girls•b99•pll
evanicelb,"Atenção Bolsominions que não confiam nas urnas eletrônicas: não votem no segundo turno, pois irão roubar seu voto!… https://t.co/d23eyuulJb","Florianópolis, Brasil"
NandoFeOficial,"RT @TheInterceptBr: Magno Malta, que chegou a ser cotado como vice de Bolsonaro, gastou meio milhão de reais em cota parlamentar consumida…","Rondônia, Brasil"
silviobouth,"RT @LoucoDasSeries: PARÁ SENSATO, Único estado da Região Norte que se recusa a deitar pro Bolsonaro. Aqui é resistência!!!! Tô muito muito…",nan
mariaameliaber1,"RT @TheInterceptBr: Magno Malta, que chegou a ser cotado como vice de Bolsonaro, gastou meio milhão de reais em cota parlamentar consumida…","Rio de Janeiro, Brasil"
_SPNoticias,"Com 90,38%, Bolsonaro (PSL) lidera com 47,16% dos votos e Haddad (PT) tem 27,99%. Ciro (PDT) aparece em terceiro co… https://t.co/KVed00aSkt","São Paulo, Brasil"
paula2m,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
lelinhamb,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
nathalyatomaz,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,São Paulo
lrdsmagiclove,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Alagoas, Brasil"
exotommo,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
enfatizou,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Vitória - Espírito Santo
GenerisUrgente,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Fortaleza-ce
ninanatal,"RT @TheInterceptBr: Magno Malta, que chegou a ser cotado como vice de Bolsonaro, gastou meio milhão de reais em cota parlamentar consumida…",Rio de Janeiro
joaoantstreb,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,Stay-O
fairyoonx,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",nan
IvanSgarabotto,"Urnas apuradas - Presidente (93%):

Jair Bolsonaro (PSL): 47,01%
Fernando Haddad (PT): 27,97%
Ciro Gomes (PDT): 12,… https://t.co/fss27lQVYt",Caxias do Sul
Andre_Coelho_,RT @dconline: Resultado: Jair Bolsonaro (PSL) e Fernando Haddad (PT) irão disputar segundo turno https://t.co/AsTXxUEHll #Eleições2018 #Ele…,Brasil
MetroJornal_SP,"#Eleições2018: Com 92,51% das urnas apuradas, Jair Bolsonaro (PSL) segue na liderança com 47,01%.

Fernando Haddad… https://t.co/F68pRJfc2b","São Paulo, SP - Brasil"
Alessan374,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
ifsaythat,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,nan
lobotomizad0,"RT @TheInterceptBr: Magno Malta, que chegou a ser cotado como vice de Bolsonaro, gastou meio milhão de reais em cota parlamentar consumida…",nan
Mylaaaax,"Candidato novo e aleatório ultrapassa Bolsonaro e Haddad 
#Eleições2018 https://t.co/F9uZ7zixjp",Saturno ∆
crixfa,"RT @TheInterceptBr: Magno Malta, que chegou a ser cotado como vice de Bolsonaro, gastou meio milhão de reais em cota parlamentar consumida…",Goiânia - GO
ernjs_,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Sao Paulo, Brazil"
duudabarboosa,"RT @TheInterceptBr: Magno Malta, que chegou a ser cotado como vice de Bolsonaro, gastou meio milhão de reais em cota parlamentar consumida…",Recife
Pahodinha,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",.I.
Guirn25,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Brasil
Luan_Pogian,"RT @bbcbrasil: #PARCIAL Agora, são 92,51% das urnas apuradas: Bolsonaro tem 47,05 % dos votos válidos; Haddad aparece com 27,97% dos votos…","Medellín, Colombia"
loracso,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
drcorrallesjr,"RT @agenciabrasil: Com 91,06% das urnas apuradas, Bolsonaro (PSL) consolidou a vitória na região Sudeste com 52,95% dos votos válidos; Fern…","Santos, Brasil"
contatodujr,"RT @TheInterceptBr: Magno Malta, que chegou a ser cotado como vice de Bolsonaro, gastou meio milhão de reais em cota parlamentar consumida…","Andaraí, Rio de Janeiro"
bruninho963,"RT @bchartsnet: Boca de Urna para Presidente IBOPE:

Jair Bolsonaro (PSL) 45%
Fernando Haddad (PT) 28%
Ciro Gomes (PDT) 14%

#Eleições2018",nan
Janiane_,"RT @guii_mont: MEU DEUS VCS FALANDO QUE NO SEGUNDO TURNO PREFEREM VOTAR EM BRANCO,DO QUE NO COISO OU NO HADDAD... VCS SÃO BURROS? OLHA A %…",Brazil
criticuzao,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,"Caruaru, Brasil"
kikthyun,RT @leandro_nabuco: @OliveiraNatalii Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/sS4q1fhxTL,nan
Nokyam1,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
albuquerqueVik,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,67
marilimao,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,Maringá
fernandogallo,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…","São Paulo, Brasil"
andrespaezdi,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h15:
Bolsonaro, 47,3%; Haddad, 27,5%; Ciro, 12,4%; Alckmin, 4,…",nan
YRBrei,"RT @GLAUMESSIAS: #Eleições2018 

A Globo foi uma vergonha no debate, tentando manipular a eleição trazendo candidato p/bater no Bolsonaro…","Sumaré, Brasil"
chuvasdeprata7,"CONFIRMADO 
Terá segundo turno sim entre Jair Bolsonaro do PSL e Fernando Haddad do PT. 
#Eleições2018",Brasil
LucioQuincioC,"RT @agenciabrasil: Com 90,38%, Bolsonaro (PSL) lidera com 47,16% dos votos e Haddad (PT) tem 27,99%. Ciro (PDT) aparece em terceiro com 12,…",VENEZUELA
frvlrs,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,"Sao Paulo, Brazil"
Amandyneaa,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,nan
ferbrito,"RT @TheInterceptBr: Magno Malta, que chegou a ser cotado como vice de Bolsonaro, gastou meio milhão de reais em cota parlamentar consumida…","Bahia, Brasil"
yoyo_yotsuba,"RT @TheInterceptBr: Magno Malta, que chegou a ser cotado como vice de Bolsonaro, gastou meio milhão de reais em cota parlamentar consumida…",nan
ThayseDantas,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"São Paulo, Brasil"
brenosiess,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,Petrópolis - Rj 
StiiflerThiago,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",Tô Aí !
anpanmawn,"RT @RainhaCarminha: Não adianta de nada o Nordeste ser sensato e votar contra o Bolsonaro,sendo que o Sul vem e dá quase 70% de votos válid…",nan
camiklemtz,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Curitiba, Brasil"
tchally_,"RT @MidiaNINJA: Em Lisboa, Portugal, eleitores de Bolsonaro se afirmam fascistas e agridem outros eleitores em local de votação.
via: Stefa…",em algum lugar de minas
TodaTV,"PRESIDENTE

92,51% das urnas apuradas

1º Jair Bolsonaro: 47,01%
2º Fernando Haddad: 27,97%
3º Ciro Gomes: 12,50%
4… https://t.co/xu5hDsmZy0",nan
LariCoosttaa,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
oianreis,"RT @MetroJornal_SP: #Eleições2018: Com 92,51% das urnas apuradas, Jair Bolsonaro (PSL) segue na liderança com 47,01%.

Fernando Haddad (PT)…","Vila Prudente, São Paulo"
cf_kun50,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Fortaleza, Brazil"
