Usuario,Mensagem,Localizacao
LudyyGomeez,"RT @sailoratlantis: Dublin - Irlanda #eleições2018

1. Ciro Gomes (369 votos)
2. Bolsonaro (366 votos)
3. Amoedo (100 votos)
4. Haddad (77…",Rio de Janeiro
benzomywife,"RT @Fuckinglovel: Achei que fosse dar bolsonaro e ciro no 2º turno.
Que merda o pessoal teve na cabeça pra votar no Haddad e nao no Ciro???…",saturno
gibanarrador,"MAIS UMA PARCIAL 
Bolsonaro 48,12%
Haddad 26,97%
(71,55% dos votos apurados)
#Eleições2018",Caxias do Sul - RS - Brasil
AndrRoq75625919,"RT @RenovaMidia: Com 68,2% das urnas apuradas, Bolsonaro tem 48,4% e Haddad aparece com 26,5%. 

#Eleições2018 https://t.co/47q9sztLfe",nan
otonstar,"RT @radiobandnewsfm: #Eleições2018 Com 71% das urnas apuradas, Jair Bolsonaro tem 48% dos votos e Fernando Haddad tem 26%.",Rio - SP
jujuzeras,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",nan
Diniz700M,"RT @RenovaMidia: Com 68,2% das urnas apuradas, Bolsonaro tem 48,4% e Haddad aparece com 26,5%. 

#Eleições2018 https://t.co/47q9sztLfe",Brasil
LeoAzzali,"RT @radiobandnewsfm: #Eleições2018 Com 71% das urnas apuradas, Jair Bolsonaro tem 48% dos votos e Fernando Haddad tem 26%.","São Paulo, SP"
madmaxinw,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",hawkins’ arcade
Pattyboop3D,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",Brasil-SP
gusduartt,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Espírito Santo, Brasil"
tassenior,"RT @tferrerm: A presidente, al 68% escrutado:
Jair Bolsonaro 48,4%
Fernando Haddad 26,6%
Ciro Gomes 12,4%
Geraldo Alckmin 4,9%
João Amoedo…",Chile
gebsaar,"RT @radiobandnewsfm: #Eleições2018 Com 71% das urnas apuradas, Jair Bolsonaro tem 48% dos votos e Fernando Haddad tem 26%.","Buenos Aires, Argentina"
mfox_us,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…",nan
paulocnlacerda,"RT @radiobandnewsfm: #Eleições2018 Com 71% das urnas apuradas, Jair Bolsonaro tem 48% dos votos e Fernando Haddad tem 26%.","Rio de Janeiro, Brasil"
jujutilla,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",nan
Davy_David7,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Rio das Ostras, Brasil"
pIateau,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…",sevilla
tecnicoaguiar,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",Brasil
Jeffimtk22,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Rio de Janeiro, Brasil"
Alexand52928038,"RT @RenovaMidia: Com 68,2% das urnas apuradas, Bolsonaro tem 48,4% e Haddad aparece com 26,5%. 

#Eleições2018 https://t.co/47q9sztLfe",nan
eu1freitas,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…",São Paulo/ SP
stanIouisoIo,nem com os votos do ciro o haddad barra o *. puta que pariu,nan
aIanbrado,"Se você votou no Haddad mesmo sabendo que o anti-petismo elegeria Bolsonaro, você também é culpado. Pesquisas não f… https://t.co/5DV8JsgnO1","Rio de Janeiro, Brasil"
_SPNoticias,"#Eleições2018 Com 71% das urnas apuradas, Jair Bolsonaro tem 48% dos votos e Fernando Haddad tem 26%. @radiobandnewsfm @_SPNoticias","São Paulo, Brasil"
elizeu_barbosa,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…",Presidente Médici - RO
vns1lva,"RT @sailoratlantis: Dublin - Irlanda #eleições2018

1. Ciro Gomes (369 votos)
2. Bolsonaro (366 votos)
3. Amoedo (100 votos)
4. Haddad (77…","Petrópolis, Brasil"
VanessaMendesB1,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…","Rio Verde, Brasil"
julianapinomkt,"Amo meu Nordeste, mas me sinto profundamente envergonhada com esse percentual alto no PT/Haddad. #decepcionada #nordeste #eleições2018","Maceió, Brasil"
diegosilvacb,"RT @bandnewsfmrio: #Eleições2018 Apuração para Presidente às 19h35: 
Bolsonaro - 48,12%
Haddad - 26,97%

Faltam pouco mais de 28% das urnas…","Campo Bom, Brasil"
paatymaria,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…",Brasil
LucileneVilhar9,"RT @radiobandnewsfm: #Eleições2018 Com 71% das urnas apuradas, Jair Bolsonaro tem 48% dos votos e Fernando Haddad tem 26%.",nan
antonionesilva,"RT @radiobandnewsfm: #Eleições2018 Com 71% das urnas apuradas, Jair Bolsonaro tem 48% dos votos e Fernando Haddad tem 26%.","Manaus, Amazonas universo "
MauricioMEVG,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…",República De Chile
childreon,"RT @ismileyfuck: Quem votou no Ciro no primeiro turno, vai precisar votar no Haddad no segundo turno, até pq muitas pessoas não vão votar e…",mystic falls
smirandaberrios,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…","Rancagua, Cachapoal, O'Higgins"
thiamou,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…",Rio de Janeiro
FlamenguistaF10,"RT @MeloFelip: EU NÃO ME ARREPENDI DE TER VOTADO EM HADDAD, É ISTO. 

#Eleições2018",nan
Hitlermedijo,"RT @elpais_brasil: #Eleições2018 | Boca de urna: Bolsonaro tem 45% e disputa o segundo turno com Haddad, que tem 28% https://t.co/UZTmhIPtsw","Llucmajor, España"
anandapzz,"RT @radiobandnewsfm: #Eleições2018 Com 71% das urnas apuradas, Jair Bolsonaro tem 48% dos votos e Fernando Haddad tem 26%.",nan
AndiePalmieri,"RT @bandnewsfmrio: #Eleições2018 Apuração para Presidente às 19h35: 
Bolsonaro - 48,12%
Haddad - 26,97%

Faltam pouco mais de 28% das urnas…","Rio de Janeiro, Brazil"
ed_dourado,"Se somar Ciro e Haddad não dá um Bozo. A Vitória dele não foi desunião da esquerda,foi aumento de fascistas mesmo.",Hamptons NYC
jgmendes202,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",nan
DecioNeves,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…","Lillehammer, Norge"
MEDegrossoli,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…",nan
hugotiago_,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…","Porto, Portugal"
qiansbaby,haddad pelo amor de deus,mx hzt gsd fx mmq kji hx 
Zan2001,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",Pelotas RS Brasil 
LucasAlexandrew,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…","Vila Velha, Espírito Santo"
luh_alves19,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Realengo, Rio de Janeiro"
leojustino_,"O nordeste como sempre carregando o Brasil nas costas 🤗🙏
#Eleições2018 #ViraViraClR0 #Haddad #ELENUNCA #elenao","Feira de Santana, Brasil"
WendySPORT87,"RT @RodrigoZovka: #Apuração

#Brasil com 65% das urnas apuradas!

Presidente:

1, Bolsonaro = 48,5%.
2, Haddad = 26,4%.
3, Ciro = 12,3%.

#…",Não Te interessa vlw 
pedropuerta88,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…","Apostoles, Misiones, Argentina"
HandersonBFR,"RT @IgorNavarroBFR: Apuração oficial:

Jair Bolsonaro (PSL) - 49%
Fernando Haddad (PT) - 26%

1% Bolsonaro leva hoje. Atenção senhores!

#E…",nan
bbcbrasil,"Nova #PARCIAL: Bolsonaro agora aparece com 48,12% dos votos. Haddad tem 26,97%, e Ciro, 12,42%. Agora, o Brasil tem… https://t.co/rJqKzHQZy2","Londres, GB, e São Paulo, BR"
FranklinFaruk,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…","São Paulo, Brasil"
CePietrantonio,"#Eleições2018 Brasil - 19:31 hs
.- 69% apuradas
•Bolsonaro 48,42%
•Haddad 26,56% 
•Ciro 12,09%",Córdoba - Argentina
hcschumacher,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…","Temuco, Chile"
biel_ramos99,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",Rio das Ostras
gallarhernan,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…",nan
midiarte,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…",POA
aemanu_,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",nan
mordomoeugenio,Força na peruca gente; segundo turno entre Haddad e bozo era a maior probabilidade mesmo; fava empate entre eles. #Eleições2018,nan
andradeffc,"RT @aIanbrado: Se você votou no Haddad mesmo sabendo que o anti-petismo elegeria Bolsonaro, você também é culpado. Pesquisas não faltaram m…",caRIOca
FJSWFA,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…","Villa Alemana, V Región, Chile"
Cul_temblador,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…",Temblador Monagas
Ana_Leather,"RT @radiobandnewsfm: #Eleições2018 Com 71% das urnas apuradas, Jair Bolsonaro tem 48% dos votos e Fernando Haddad tem 26%.",nan
Fcsmartins1,"RT @RenovaMidia: Com 68,2% das urnas apuradas, Bolsonaro tem 48,4% e Haddad aparece com 26,5%. 

#Eleições2018 https://t.co/47q9sztLfe","São Paulo, Brasil"
Malaguezz,"RT @RenovaMidia: Com 68,2% das urnas apuradas, Bolsonaro tem 48,4% e Haddad aparece com 26,5%. 

#Eleições2018 https://t.co/47q9sztLfe","Pelotas, Brasil"
quaseanderson,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…",São Luís
informeblu,"| Eleições 2018 |

Presidente - 72% apuradas

Bolsonaro (PSL): 48,12%
Haddad (PT): 26,97%

#InformeBlumenau #Eleições2018","Blumenau, Brasil"
delrosario1955,"RT @InfoNodal: #ResultadoTSE #Eleições2018 Información parcial del @TSEjusbr 19.20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin,…",nan
Marciagomezrj,"#Brasil 
Presidente
🗳 Apuração: 53,49%
Jair Bolsonaro ➡ 49,02%
Fernando Haddad ➡ 26,09%
Ciro Gomes ➡ 12,31%
Geraldo… https://t.co/L9PWq7JKEB","São Gonçalo, Brasil"
actcapkoh,"RT @radiobandnewsfm: #Eleições2018 Com 71% das urnas apuradas, Jair Bolsonaro tem 48% dos votos e Fernando Haddad tem 26%.",La Plata - Argentina
Raphael19978,"RT @TSEjusbr: @Jana_Oliveira1 #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12…",España
TodaTV,"PRESIDENTE

72% das urnas apuradas

1º Jair Bolsonaro (PSL): 48,12% - 36.534.050 votos
2º Fernando Haddad (PT): 26,… https://t.co/LcDsnMFFSi",nan
brunopatette,"Presidência 

Urnas 71,55%
Bolsonaro (PSL):  48,12%
Haddad (PT):  26,97%
Ciro (PDT): 12,42%
Alckmin (PSDB): 4,79%

#Eleições2018", Campinas - São Paulo
marianafsduque,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Toronto, Ontario"
RamonMatos19,"RT @radiobandnewsfm: #Eleições2018 Com 71% das urnas apuradas, Jair Bolsonaro tem 48% dos votos e Fernando Haddad tem 26%.",São Vicente-São Paulo-Brasil
necromarz,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…","ali ó, isso ali mesmo"
OsilvioC,"RT @bbcbrasil: Nova #PARCIAL: Bolsonaro agora aparece com 48,12% dos votos. Haddad tem 26,97%, e Ciro, 12,42%. Agora, o Brasil tem 72% das…",Jack Antonoff
RodriguezManuel,"RT @tferrerm: A presidente, al 68% escrutado:
Jair Bolsonaro 48,4%
Fernando Haddad 26,6%
Ciro Gomes 12,4%
Geraldo Alckmin 4,9%
João Amoedo…","Punta Arenas, Chile"
julianodesanti,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",Brasil
GabrielDavidrs,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…", Rio de Janeiro
lisaugustalima,"RT @radiobandnewsfm: #Eleições2018 Com 71% das urnas apuradas, Jair Bolsonaro tem 48% dos votos e Fernando Haddad tem 26%.",Brasil
carlahebling,"RT @bbcbrasil: Nova #PARCIAL: Bolsonaro agora aparece com 48,12% dos votos. Haddad tem 26,97%, e Ciro, 12,42%. Agora, o Brasil tem 72% das…",Brasil
whoraffa,RT @mordomoeugenio: Força na peruca gente; segundo turno entre Haddad e bozo era a maior probabilidade mesmo; fava empate entre eles. #Elei…,nan
scjdias,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…","Lisbon, Portugal"
eduardo45976044,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",nan
emellynmria,oi haddad rs,sp
rddaruanova,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Jacarepaguá, Rio de Janeiro"
jose_baha,"RT @bbcbrasil: Nova #PARCIAL: Bolsonaro agora aparece com 48,12% dos votos. Haddad tem 26,97%, e Ciro, 12,42%. Agora, o Brasil tem 72% das…",Ecuador
sofiaswiftt,DEUS ABENÇOE HADDAD SUBINDO E BOLSO DESCENDO,elgort; 2007. maxon; lauren♡ 
Eli_Dacar,"RT @TSEjusbr: @Jana_Oliveira1 #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12…","Caracas, Venezuela"
GarciaCarollina,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…",nan
VicentePilieri,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…",nan
BOBCONSTRUTORA,"RT @TodaTV: PRESIDENTE

72% das urnas apuradas

1º Jair Bolsonaro (PSL): 48,12% - 36.534.050 votos
2º Fernando Haddad (PT): 26,97% - 20.476…",Brasil-Minas Gerais
rodrigosigmura,"#Eleições2018 Presidente - urnas apuradas: 72%

Jair Bolsonaro: 48,12% (36.534.050 votos)
Fernando Haddad: 26,97% (… https://t.co/09VPLDTlMj",Brazil - Curitiba
CriAndrades,"RT @tferrerm: A presidente, al 68% escrutado:
Jair Bolsonaro 48,4%
Fernando Haddad 26,6%
Ciro Gomes 12,4%
Geraldo Alckmin 4,9%
João Amoedo…",nan
LuisAlvear,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…","La Reina, Chile"
lamjackiee,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…",nan
dantman1,"#Eleições2018 

poor  #Brasil 
Jair vs. Haddad 
No options :( 

Tristeza não tem fim",La nada
diegosilvacb,"RT @bbcbrasil: Nova #PARCIAL: Bolsonaro agora aparece com 48,12% dos votos. Haddad tem 26,97%, e Ciro, 12,42%. Agora, o Brasil tem 72% das…","Campo Bom, Brasil"
PederassiLG,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…","Tijuca, Rio de Janeiro"
keet_cavalcante,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",cg
Natacisterna,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…",Santiago de Chile
ksducanellas,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…",nan
allanzico,"RT @bbcbrasil: Nova #PARCIAL: Bolsonaro agora aparece com 48,12% dos votos. Haddad tem 26,97%, e Ciro, 12,42%. Agora, o Brasil tem 72% das…","Vitória, Brasil"
TREMinas,"Os resultados das eleições gerais de 2018 poderão ser acessados pelo site TSE, por aplicativo para celular ou, aind… https://t.co/QuFqR9xfLk",Minas Gerais - Brasil
darkhoirse,"alem de colocar haddad em segundo lugar, colocam esse lixo em primeiro, meu pernambuco ja foi melhor","Olinda, PE"
lfcarnot,"RT @bbcbrasil: Nova #PARCIAL: Bolsonaro agora aparece com 48,12% dos votos. Haddad tem 26,97%, e Ciro, 12,42%. Agora, o Brasil tem 72% das…",Rio de Janeiro
LuizAlaca,"RT @bbcbrasil: Nova #PARCIAL: Bolsonaro agora aparece com 48,12% dos votos. Haddad tem 26,97%, e Ciro, 12,42%. Agora, o Brasil tem 72% das…",Brasil
kekysam7777,"RT @InfoNodal: #ResultadoTSE #Eleições2018 Información parcial del @TSEjusbr 19.20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin,…",nan
PvsmBR,"RT @BelemNoticiass: #ELEIÇÕES2018
Mulher suja urna com sangue de absorvente, danifica equipamento, grita ""Lula Livre"" e é detida
https://t.…",Onde Claudinho é titular :P
Amandaparacy,"Vou de Haddad e Leite no 2° ROUND. 
Não queria isso, mas é eles ou nulo.  #Eleições2018",Pelotas - Rio Grande do Sul
Panorama24H,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…",Puerto Rico
JorgeEickhoff,"RT @bbcbrasil: Nova #PARCIAL: Bolsonaro agora aparece com 48,12% dos votos. Haddad tem 26,97%, e Ciro, 12,42%. Agora, o Brasil tem 72% das…","Berlín, Alemania"
Felipeln18,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Santa Bárbara d'Oeste, Brasil"
KlayverPaviote,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Bogotá, D.C., Colombia"
Fahel_Uchoa,"RT @aIanbrado: Se você votou no Haddad mesmo sabendo que o anti-petismo elegeria Bolsonaro, você também é culpado. Pesquisas não faltaram m…","Tijuca, Rio de Janeiro"
EduCella_,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",Chapecó- Santa Catarina
LGalrao,"RT @bbcbrasil: Nova #PARCIAL: Bolsonaro agora aparece com 48,12% dos votos. Haddad tem 26,97%, e Ciro, 12,42%. Agora, o Brasil tem 72% das…","Sintra, Portugal and Luanda, Angola"
ChilelliGabriel,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Rio de Janeiro, Brasil"
Gold93282927,RT @belline_caio: E eu não consegui entrar com meu celular no bolso 💔 #Eleições2018 https://t.co/CGzIk2xZP4,"Distrito Federal, Brasil"
khmasoumi,"RT @bbcbrasil: Nova #PARCIAL: Bolsonaro agora aparece com 48,12% dos votos. Haddad tem 26,97%, e Ciro, 12,42%. Agora, o Brasil tem 72% das…",nan
hugop_imenta,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Rio das Ostras, Brasil"
luquinhas19_,"Apuração: 71,55% das urnas eletrônicas.

Bolsonaro na liderança com 48%, em seguida de Haddad com 26%. #Eleições2018","Fortaleza, Brasil"
glenioyann,"Mesmo que tenha um segundo turno, o Haddad não ganha. #Eleições2018","Natal, Brasil"
_SPNoticias,"Nova #PARCIAL: Bolsonaro agora aparece com 48,12% dos votos. Haddad tem 26,97%, e Ciro, 12,42%. Agora, o Brasil tem… https://t.co/rU24yKL0La","São Paulo, Brasil"
HarizeTamara,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…","Campo Grande, MS - Brasil"
Correia_Daniell,"RT @TSEjusbr: @Jana_Oliveira1 #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12…",brasil
AleatoriaLucy,"Segundo Turno é assim
Ou votam pra Haddad ou Elegem Bolsonaro
No seu caso vc vai optar por eleger o Bolsonaro. É al… https://t.co/mUBc4xLNXV",nan
ManzoniVera,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h35:
Bolsonaro, 48,4%; Haddad, 26,5%; Ciro, 12,3%; Alckmin, 4,…","Ribeirão Preto, Brasil"
