Usuario,Mensagem,Localizacao
OFILIPECOELHO,"Nordeste é diagnosticado com escoliose após carregar o Brasil nas costas.

#ViraViraClR0 #elenão #Eleições2018",nan
maliux,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…","Lima, Peru"
carolinabarmell,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…","São Paulo, Brasil"
Sheresade7,"RT @agenciabrasil: Com 90,38%, Bolsonaro (PSL) lidera com 47,16% dos votos e Haddad (PT) tem 27,99%. Ciro (PDT) aparece em terceiro com 12,…",nan
senhorlucas_,"RT @anapaulacomenta: Nordeste só dando Ciro e Haddad, SOCORRO!!! #Eleições2018 https://t.co/MBm6Ysnzow","Vila Velha, Espírito Santo"
jmartinreyes,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",nan
xnoveleirx,"RT @Iilith_: O Ciro Gomes não perdeu a presidência a presidência perdeu O Ciro Gomes 
#Eleições2018 https://t.co/jqdYmgYtZC",nan
Jeguiluz23,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",nan
ellenoliveiraa9,"RT @dudalamonica: O Brasil não está preparado pra ter um @cirogomes como presidente. Ciro, o Brasil não te merece. #eleições2018",Bom Jesus do Itabapoana
marlonn_alves,"E outra, as urnas mais fraudadas do país com certeza estão no Nordeste. Por aqui o engajamento da campanha do Ciro… https://t.co/2hCjgmi3mu",nan
nolascoluuana,Oq mais vcs esperavam de um país que não usou rosa em 3 de outubro!? #Eleições2018 #ViraViraClR0 #EleNaoEleNunca #FicaTemer,"Goiás, Brasil"
marcoocramnet,"RT @jornal_opopular: #Brasil 
Presidente
🗳 Apuração: 92,51%
Jair Bolsonaro ➡ 47,01%
Fernando Haddad ➡ 27,97%
Ciro Gomes ➡ 12,50%
Geraldo Al…",brasil
Claudia71740085,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h:
Bolsonaro, 48%; Haddad, 26,7%; Ciro, 12,3%; Alckmin, 5%; Am…",nan
btstheall,"RT @_vinisgorla: só pra deixar bem claro:
A CULPA NÃO FOI MINHA EU VOTEI NO CIRO
#ViraViraClR0 #Eleições2018 https://t.co/xbuXUIXT5n","recife,brasil"
_jehlui,"#Eleições2018 Com 3 candidatos por favor, Bolsonaro, Haddad e Ciro. Acho mt justo. Melhor que essa divisão.",nan
bielperigoso_,"RT @MeloFelip: Esqueçam o tombo do Ciro e venham apoiar o Haddad no segundo turno, temos que unir forças pra salvar o Brasil meu povo, não…","honeymoon av,Honório Gurgel,bk"
ClairePirchiner,Minha vontade nesse momento. #ciro12,Minas Gerais | Brazil
pastormesquita,"#Eleições2018 #SegundoTurno já definido com @jairbolsonaro com 46,93% 
PT com 28,08
Ciro com 12,50
Alkmin com 4,87,… https://t.co/IV67HXrU84",nan
maitezzz,"RT @MeloFelip: Esqueçam o tombo do Ciro e venham apoiar o Haddad no segundo turno, temos que unir forças pra salvar o Brasil meu povo, não…",nan
elmarcianozulia,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",Venezuela
priimnascimento,"RT @gabri___elbt: é manas... vamos poder sair dos nossos esconderijos só em 2020, nesse estilo  #FicaTemer #PrayForBrasil #ViraViraClR0 #El…",Costa Rica/Campo Grande -MS
thyhobi_,"RT @_vinisgorla: só pra deixar bem claro:
A CULPA NÃO FOI MINHA EU VOTEI NO CIRO
#ViraViraClR0 #Eleições2018 https://t.co/xbuXUIXT5n",JKJM
e_guata,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",nan
EduCavalieri1,"RT @thaisousa21: Séria essa a nova bandeira do Brasil. 

DESORDEM E REGRESSO!!  #Eleições2018 #ViraViraClR0 https://t.co/54WNPFDUW4",nan
Elliot13_,"RT @Vittor_music: Nordeste chegando pra salvar o Brasil do fascismo.
#eleições2018  #ViraViraClR0 https://t.co/30Mm4WImwH",God is a woman 
JulioEmiliano19,"RT @Iilith_: O Ciro Gomes não perdeu a presidência a presidência perdeu O Ciro Gomes 
#Eleições2018 https://t.co/jqdYmgYtZC",Sempre em Casa 
dfsdkhfkds,"RT @Iilith_: O Ciro Gomes não perdeu a presidência a presidência perdeu O Ciro Gomes 
#Eleições2018 https://t.co/jqdYmgYtZC",nan
brunopatette,"Presidência 

Urnas 94,47%
Bolsonaro (PSL):  46,82%
Haddad (PT):  28,22%
Ciro (PDT): 12,52%
Alckmin (PSDB): 4,85%

#Eleições2018", Campinas - São Paulo
asmreis,"RT @g1: ELEIÇÃO PRESIDENCIAL: Com 53% das urnas apuradas, Bolsonaro tem 49%, Haddad, 26% e Ciro, 12% https://t.co/dvmKuBb4du #Eleições2018…",Itajubá-MG
mika3vezes,"É contra isso que vamos lutar.
A culpa é dos Amoedo e desses leite com pêra que votaram no Ciro...

#Eleições2018 https://t.co/4l8MUD05b9",MG
tayanasanto,"RT @MeloFelip: Esqueçam o tombo do Ciro e venham apoiar o Haddad no segundo turno, temos que unir forças pra salvar o Brasil meu povo, não…",nan
Laura_Ch,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",Costa Rica. México. Washington
sirluizfelipe,"Haddad e Ciro subiram, o Bozo descendo. Que continue assim.... não me abala não Brasil. #Eleições2018","Cuiabá, Brasil"
svveetecstasy,"Ciro 12.5 

TA AÍ O MEME 12.5 CIRODDAD hsauhahaha #Eleições2018",Brasil
Radreer,"RT @_vinisgorla: só pra deixar bem claro:
A CULPA NÃO FOI MINHA EU VOTEI NO CIRO
#ViraViraClR0 #Eleições2018 https://t.co/xbuXUIXT5n",nan
CarlaGteleSUR,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…","Caracas, Venezuela"
moidorat,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h15:
Bolsonaro, 47,3%; Haddad, 27,5%; Ciro, 12,4%; Alckmin, 4,…",Over the rainbown
moidorat,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h15:
Bolsonaro, 47,3%; Haddad, 27,5%; Ciro, 12,4%; Alckmin, 4,…",Over the rainbown
jornalistavitor,"Fernando Haddad (PT) aparece com 28,08% e Ciro Gomes (PDT), com 12,5%.  Siga em https://t.co/3uVCuwoMCo… https://t.co/SS9HrQUNGm",Brasil
bsbcassiane,Achei q o Ciro seria bem votado uma vez q as globais estavam fazendo campanha de graça 🙊 pra ele. #Eleições2018,"Distrito Federal, Brasil"
osfluq01,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h15:
Bolsonaro, 47,3%; Haddad, 27,5%; Ciro, 12,4%; Alckmin, 4,…",EN ALGUN LUGAR DE VENEZUELA
asmreis,"RT @g1: 79% das urnas apuradas: Bolsonaro tem 48% dos votos, Haddad, 26,7% e Ciro, 12,3% https://t.co/dvmKuBb4du #Eleições2018 #G1 https://…",Itajubá-MG
hcschumacher,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…","Temuco, Chile"
louist91d,"RT @_vinisgorla: só pra deixar bem claro:
A CULPA NÃO FOI MINHA EU VOTEI NO CIRO
#ViraViraClR0 #Eleições2018 https://t.co/xbuXUIXT5n","Inglaterra, Reino Unido"
ruancristopher,"RT @denvfreitas: os candidatos pra outros cargos políticos do PSL tudo ganhando
mesmo se o haddad ou o ciro ganhar, como vai funcionar um g…","Aracaju, Brasil"
celebriludido,"RT @RainhaCarminha: Votei no Ciro e não me arrependo, estou com a consciência tranquila de que fiz a coisa certa e não fui compatível com o…",Mars
CandidosDiogo,"RT @_vinisgorla: só pra deixar bem claro:
A CULPA NÃO FOI MINHA EU VOTEI NO CIRO
#ViraViraClR0 #Eleições2018 https://t.co/xbuXUIXT5n", Brasil
tdangerousgirl,"RT @_vinisgorla: só pra deixar bem claro:
A CULPA NÃO FOI MINHA EU VOTEI NO CIRO
#ViraViraClR0 #Eleições2018 https://t.co/xbuXUIXT5n",Living Off the Wall
Bogapensando,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",En el barrio de Ringo Bonavena
TDocinhoAcidoT,"RT @RainhaCarminha: Votei no Ciro e não me arrependo, estou com a consciência tranquila de que fiz a coisa certa e não fui compatível com o…",nan
taisci_,"RT @MoniQuitaa: A culpa não é minha. Eu votei no @cirogomes! 

#ViraViraClR0 #Eleições2018 #EleNão #EleNunca #FicaTemer",Gigante da Beira-Rio
Charleston_2010,"RT @Charleston_2010: Segundo turno, qual seu voto?? #Eleições2018  #Eleição #SegundoTurno #TeremosSegundoTurno #FaltouCiro",Guarapari - ES
andymarianoo,Bosonaro  e HADDAD  pra quem vai seu voto #Eleições2018 #ViraViraClR0 Nordeste,Brasil
igorcardoso76,"Melhor do que torturar os outros, ser racista, homofobico e querer trazer a ditadura de volta 
#ViraViraClR0… https://t.co/pzv3CjwvuX","Distrito Federal, Brasil"
RodrigoZovka,"#Apuração

#Brasil com 94,4% das urnas apuradas!

Presidente:

1, Bolsonaro = 46,82%.
2, Haddad = 28,22%.
3, Ciro = 12,52%.

#Eleições2018","Recife, Brasil"
MarlokkoFireRed,"RT @Iilith_: O Ciro Gomes não perdeu a presidência a presidência perdeu O Ciro Gomes 
#Eleições2018 https://t.co/jqdYmgYtZC",nan
jessicavelleda,O Brasileiro só serve para fazer memes mesmo #Eleições2018 #ELENÃO #ViraViraClR0 #FraudeNasUrnasEletronicas,"Rio Grande do Sul, Brasil"
Ferphen,"Entre sal no rabo e Habbib's, vamo de esfiha! Viva a comida árabe, viva a diversidade! #UmaEsfihaParaONazismo #ViraViraClR0 #Eleições2018","Dodongo's Cavern, Hyrule"
binhobaia,"Neste 2º turno quero ver a cara dos q falaram que ""n é pq sou helenao q sou pt"" (@cirogomes @geraldoalckmin ) ""hele… https://t.co/w4lZIN8s7A",Belém - PA - Brasil
bolsonaromlk,RT @andymarianoo: Bosonaro  e HADDAD  pra quem vai seu voto #Eleições2018 #ViraViraClR0 Nordeste,nan
marxistJorge,"RT @TSEjusbr: @marxistJorge #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%;…",nan
_Pisinoe,"RT @anapaulacomenta: Nordeste só dando Ciro e Haddad, SOCORRO!!! #Eleições2018 https://t.co/MBm6Ysnzow",Nápoles
PIllusiion,"RT @igorcardoso76: Melhor do que torturar os outros, ser racista, homofobico e querer trazer a ditadura de volta 
#ViraViraClR0 
#Eleições2…","Nova Jérsia, USA"
pussycinza,"RT @_vinisgorla: só pra deixar bem claro:
A CULPA NÃO FOI MINHA EU VOTEI NO CIRO
#ViraViraClR0 #Eleições2018 https://t.co/xbuXUIXT5n",fan account
manuelmmg0505,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…","Venezuela, South America, West"
Peh__Henrique,Triste pelo Ciro...Mas muito feliz de ver o povo na outra rede social falando mal do Nordeste..Vão engolir o segund… https://t.co/rMoDmtXQci,"Dourados,MS "
teksuya1000,"RT @Ary_AntiPT: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h15:
Bolsonaro, 47,3%; Haddad, 27,5%; Ciro, 12,4%; Alckmin,…",nan
JPalaciosV17,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…","San José, Costa Rica"
Ricky_k9,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",Santiago de Chile
tomazsilva10,"O único erro que vi o Nordeste cometer nesta eleição foi não apoiar o Ciro, tirando isso, super entendo eles não vo… https://t.co/TUGbP3SvQM","Além da muralha, Rio Branco/AC"
fabimyle,"RT @ThatyBalbino: A gente tentou, @cirogomes , lutamos. Porém, mais uma vez o nordeste levou tudo nas costas. O Ceará está todo com Ciro, m…",Brasil
brjonaspereira,"#Eleições2018

Vocês não falaram que o Ciro ia ganhar?","São Paulo, Brasil"
vittiobrigar,RT @blogcerejanegra: Vamos fazer assim: Nordeste vira independente e escolhemos Ciro Gomes para comandar nosso new país! #Eleições2018,"Fortaleza, Brasil"
Karlaarauj0,"RT @igorcardoso76: Melhor do que torturar os outros, ser racista, homofobico e querer trazer a ditadura de volta 
#ViraViraClR0 
#Eleições2…",Não interessa 
GeoparqueGrutas,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",nan
paula_chidiac,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…","Porto Alegre, Brasil"
blushydakota,"RT @_vinisgorla: só pra deixar bem claro:
A CULPA NÃO FOI MINHA EU VOTEI NO CIRO
#ViraViraClR0 #Eleições2018 https://t.co/xbuXUIXT5n",central perk
RomeronedePaula,"RT @MeloFelip: Esqueçam o tombo do Ciro e venham apoiar o Haddad no segundo turno, temos que unir forças pra salvar o Brasil meu povo, não…",Brasil
kccyonce,"só queria fazer um comunicado

@cirogomes NÓS TE AMAMOS, E EM 2022 ESTAREMOS COM VC MAIS UMA VEZ PRA DERROTAR O CAN… https://t.co/pQBPtKt3gt",nan
Jv_celestino,"RT @_vinisgorla: só pra deixar bem claro:
A CULPA NÃO FOI MINHA EU VOTEI NO CIRO
#ViraViraClR0 #Eleições2018 https://t.co/xbuXUIXT5n","Barra do Piraí, Brasil"
sinuheqg,"Alckmin e Ciro eram os únicos que venceriam o PT no segundo turno, sem ir para o segundo turno.
#Eleições2018 https://t.co/lNyxV0JTKZ",Brazil
TatyVG,Agora é Haddad! O nordeste salvando o Brasil mais uma vez. Parem de lamentar porque Ciro perdeu. Agora é hora de no… https://t.co/p3mJO8lpfN,"Recife, Brasil"
joeytribbianr,"RT @kccyonce: só queria fazer um comunicado

@cirogomes NÓS TE AMAMOS, E EM 2022 ESTAREMOS COM VC MAIS UMA VEZ PRA DERROTAR O CANDIDATO INO…",leo
vhopesp,RT @VaniaLferreira: Obrigada @cirogomes por ter nos dado um pouco de esperança! Infelizmente a grande maioria da população brasileira é esc…,nan
JuniiorDiniz,Nunca esse video da Dilma Rousseff fez tanto sentido como está acontecendo agora #Eleições2018 #ViraViraClR0 https://t.co/NKgeKoYPIb,Mossoró RN
TSEjusbr,"#ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; A… https://t.co/QtyRWzaHTc",Brasil
italoraca,"RT @MeloFelip: Esqueçam o tombo do Ciro e venham apoiar o Haddad no segundo turno, temos que unir forças pra salvar o Brasil meu povo, não…",Iguatu-Ceará
briarclaflin,"RT @MeloFelip: Esqueçam o tombo do Ciro e venham apoiar o Haddad no segundo turno, temos que unir forças pra salvar o Brasil meu povo, não…",nan
Felixcidadeota9,"Eu saindo na rua no dia 1 de 2019:
#ViraViraClR0 #Ciro12 #Eleições2018 #PrayForBrazil https://t.co/tvq5xtnqrs",nan
pitu_orrego,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; Alckmin, 4,…",nan
moisessilvalir,"RT @gabri___elbt: é manas... vamos poder sair dos nossos esconderijos só em 2020, nesse estilo  #FicaTemer #PrayForBrasil #ViraViraClR0 #El…",nan
Nina_Naro,RT @andymarianoo: Bosonaro  e HADDAD  pra quem vai seu voto #Eleições2018 #ViraViraClR0 Nordeste,Rio de Janeiro
caitligeach,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; Alckmin, 4,…",бесплатный шотландский
oliochutte,"RT @_vinisgorla: só pra deixar bem claro:
A CULPA NÃO FOI MINHA EU VOTEI NO CIRO
#ViraViraClR0 #Eleições2018 https://t.co/xbuXUIXT5n",Santa Catarina
zaraki0617,"RT @g1: 79% das urnas apuradas: Bolsonaro tem 48% dos votos, Haddad, 26,7% e Ciro, 12,3% https://t.co/dvmKuBb4du #Eleições2018 #G1 https://…",Brasil
Maedeeland,"RT @jornalistavitor: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmi…",SP-🇧🇷🇺🇸
nesleykent,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; Alckmin, 4,…","Curitiba, Brazil"
LGalrao,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; Alckmin, 4,…","Sintra, Portugal and Luanda, Angola"
JorgeEickhoff,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; Alckmin, 4,…","Berlín, Alemania"
ARTEPATER,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; Alckmin, 4,…",Al lado del camino
MarioVictor1611,"RT @RainhaCarminha: Votei no Ciro e não me arrependo, estou com a consciência tranquila de que fiz a coisa certa e não fui compatível com o…","Sete Lagoas, Brasil"
Bakkoush_,"RT @_vinisgorla: só pra deixar bem claro:
A CULPA NÃO FOI MINHA EU VOTEI NO CIRO
#ViraViraClR0 #Eleições2018 https://t.co/xbuXUIXT5n","Porto Alegre, Brasil"
rlatorreortiz,"RT @g1: 79% das urnas apuradas: Bolsonaro tem 48% dos votos, Haddad, 26,7% e Ciro, 12,3% https://t.co/dvmKuBb4du #Eleições2018 #G1 https://…","Santiago, Chile"
juniod07,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; Alckmin, 4,…","Minas Gerais, Brazil"
henriqmetal,"Agora os eleitores do Ciro votaram no PT, Ciro e PT é a mesma coisa, queria montar chapa com o PT, daria indulto ao… https://t.co/BUnig8Qa69",MG
igorcardoso76,"Igual alguns brasileiros burros
#Eleições2018 
#ViraViraClR0 
#HaddadPresidente","Distrito Federal, Brasil"
SanderCats,"RT @Iilith_: O Ciro Gomes não perdeu a presidência a presidência perdeu O Ciro Gomes 
#Eleições2018 https://t.co/jqdYmgYtZC",nan
mparadalopez,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; Alckmin, 4,…",Caballito
sietebatalla,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; Alckmin, 4,…",Buenos Aires
PiedadeMagda,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",nan
stylowers,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; Alckmin, 4,…","Pará, Brasil"
PelegriniBrenno,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; Alckmin, 4,…","Cubatão, SP"
PiedadeMagda,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; Alckmin, 4,…",nan
shawniIysm,"RT @Felixcidadeota9: Eu saindo na rua no dia 1 de 2019:
#ViraViraClR0 #Ciro12 #Eleições2018 #PrayForBrazil https://t.co/tvq5xtnqrs","Fortaleza - Ce, Brasil ♡"
fabimyle,"Pelo menos votei consciente, não vou ter o peso na consciência. #Ciro12 #Eleições2018",Brasil
anielelr,"RT @_vinisgorla: só pra deixar bem claro:
A CULPA NÃO FOI MINHA EU VOTEI NO CIRO
#ViraViraClR0 #Eleições2018 https://t.co/xbuXUIXT5n",nan
pedropauluce,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…","Vila Isabel, Rio de Janeiro"
euamo_ES,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; Alckmin, 4,…","Espírito Santo, Brasil"
LUCIANEMATIAS1,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; Alckmin, 4,…",porto alegre
FabianChara,"Brasil: 92,5% de las mesas escrutadas
Bolsonaro 47%
Haddad 27,9%
Ciro 12,5%
Alckmin 4%
https://t.co/bcjWSAf6wO","Rosario, Santa Fe - Argentina"
maar_lol,"RT @Felixcidadeota9: Eu saindo na rua no dia 1 de 2019:
#ViraViraClR0 #Ciro12 #Eleições2018 #PrayForBrazil https://t.co/tvq5xtnqrs",nan
vicomoura,"Vergonha de ser brasileiro, mas orgulho de ser cearense! #Ciro #Eleições2018",nan
MohamedTERParis,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h30:
Bolsonaro, 47%; Haddad, 27,9%; Ciro, 12,5%; Alckmin, 4%;…",Montpellier/Fréjus
fabriziosdc_,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; Alckmin, 4,…","Caracas, Venezuela."
Betehiltbrunner,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; Alckmin, 4,…","Bernex, Suisse"
anacarlammoraes,"RT @_vinisgorla: só pra deixar bem claro:
A CULPA NÃO FOI MINHA EU VOTEI NO CIRO
#ViraViraClR0 #Eleições2018 https://t.co/xbuXUIXT5n","Rio de Janeiro, Brasil"
HomemXX,"Os nordestinos não são culpados de nada, eles são vítimas de canalhas como Ciro, Lula, Renam, Sarney, etc.… https://t.co/jBeGupwk4R",nan
JadiaellM,"Passando para falar que quem votou no Ciro, vai continuar com o nome sujo ! Ate mais. #Eleições2018","Ribeirão Preto , S-P Brasil"
victorianigro_,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; Alckmin, 4,…","Belo Horizonte, Brasil"
diniiz_chicken,"20% de BRANCOS E NULOS BRASIL é a chance de parar o Bolouros
#Eleições2018 
#ViraViraClR0","Bahia, Brasil"
EdwiLuiz,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; Alckmin, 4,…","Amapá, Brasil"
celiadb12,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; Alckmin, 4,…",nan
MohamedTERParis,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; Alckmin, 4,…",Montpellier/Fréjus
Yagog_s,"Gente vcs lembram quando a Cersei destruiu o septo de baelor ??? Bom, isso é ideia para os esgotos #ViraViraClR0… https://t.co/CCM5FyoSV7","São Paulo, Brasil"
iancker,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h45:
Bolsonaro, 46,8%; Haddad, 28,2%; Ciro, 12,5%; Alckmin, 4,…","Brasília, Brasil"
KristinaGomes6,"RT @InriSincero: 12:00 hrs: - nem vo ficar tenso por causa dessa eleição. Seja oq ohh POOOii  quiser. Nem ligo

16:20 hrs: 

#ViraViraClR0…",nan
JainaOliver6,"RT @bbbfanaticoo: CIRO PRECISA GANHAR 
CIRO PRECISA GANHAR 
CIRO PRECISA GANHAR 
CIRO PRECISA GANHAR 

#ViraViraClR0 #Eleições2018 https://…",nan
ue_costa,"RT @Mi_Ribeiro0: engraçado que ninguém teve problemas pra votar né, só os eleitores do salnorabo #Eleições2018 #17Neles #ViraViraClR0",nan
MDM20301798,"RT @bbbfanaticoo: CIRO PRECISA GANHAR 
CIRO PRECISA GANHAR 
CIRO PRECISA GANHAR 
CIRO PRECISA GANHAR 

#ViraViraClR0 #Eleições2018 https://…",nan
DyhleeG,"RT @bbbfanaticoo: CIRO PRECISA GANHAR 
CIRO PRECISA GANHAR 
CIRO PRECISA GANHAR 
CIRO PRECISA GANHAR 

#ViraViraClR0 #Eleições2018 https://…","Rio de Janeiro, Irajá, Brazil"
MadonnaVicia,"RT @bbbfanaticoo: CIRO PRECISA GANHAR 
CIRO PRECISA GANHAR 
CIRO PRECISA GANHAR 
CIRO PRECISA GANHAR 

#ViraViraClR0 #Eleições2018 https://…",MADONNA BRUNETTE- BRASIL
vaIenca,RT @sofiahit: Ciro ganhou na Dinamarca  ❤❤❤ #ViraViraClR0 #Ciro12 #eleições2018 https://t.co/vFz8s8Y6J6,nan
AtrizEmCena,"Já votei consciente. Quero Ciro Presidente. 
@cirogomes #Ciro #Eleições2018 #elenão #VotoConsciente #Votociro #EleNunca #EleJamais","Ala, ala, ala, ALAGOAS"
thatianaj,"As pesquisas estão errando muito para governador,eita q há esperança para o CIRO!! #Eleições2018 #ViraViraClR0 https://t.co/K07gDvzL09",santos-sp
