Usuario,Mensagem,Localizacao
thi_bzs,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,nan
RannySousal,RT @faggner: Marina Silva sou eu querendo vencer na vida! #Fantástico #Eleições2018 #BocaDeUrna,62
KrystianeSPM,Marina Silva agora vai aprender que eleitor nao gosto de politico copa do mundo #Eleições2018,nan
aincarallio,O probelma da Marina é esse coque que ela nunca solta #Eleições2018,Brasil
angeloanf,e a marina cara?,"Pelotas, Brasil"
va__nessa1,Cabo Daciolo com mais votos que Marina. KAKAKAKAKAKAKAKA #Eleições2018,nan
camilasantana,"Marina com 1% atrás de Daciolo. Nunca entenderei os protestantes. Desisti deles.
#eleições2018","Salvador, Bahia"
AryDias00,"TODO MUNDO QUE VOTOU NA MARINA, NO BOULOS E NO CIRO, recado pra vocês, ainda é tempo de mudanças, qualquer um que f… https://t.co/wgNbP3IcSF","Juiz de Fora, Brasil"
Sambrito,"@MarinaSilva Marina sua campanha pra 2022 começa amanhã. Veja quem você vai apoiar e dessa vez não pisa na bola, mulher ❤️ #Eleições2018","Niterói, Brasil"
victornunesdm,Será que a Marina votou nela? #Eleições2018 https://t.co/ytpMGhZogS,perdi minha outra conta
Nay_Yanks,RT @falarafha: ai marina por favor desative por uns anos #Eleições2018 https://t.co/MTX8oswyUb,"Distrito Federal, Brasil"
apoioMarina18,"RT @FollowRenato: O discuro da Marina agora na Globo, que lindo. Mesmo tendo 1% tenho orgulho de ter votado nela e não me arrependo #Eleiçõ…",nan
lirispfc,"Marina já vai dar início para suas férias de 4 anos.

#Eleições2018",nan
falacalado,A Marina tá com menos de 1%. Mel dels. Ela n merecia. 😣😱 #Eleições2018,Salvador - Bahia - Brasil
natasc_,"Sobre o Presidente só vou dizer: 
- Marina com essa votação pífia e agora a gente vai ter só campanha baixa com doi… https://t.co/ScWuwjECXY",Somewhere Over the Rainbow
almeida_rebeca,"Daciolo surpreendeu a todos! Obteve mais votos do que a candidata Marina Silva. #Glória!
#Eleições2018 #daciolo… https://t.co/CfyTboAbGQ",Brasil
4quino,"RT @bchartsnet: Geraldo Alckmin (PSDB) 4,97%
João Amoedo (NOVO) 2,72%
Henrique Meirelles (MDB) 1,22%
Cabo Daciolo (PATRI) 1,21%
Marina Silv…","Embu, SP"
ar_adriano,"RT @bchartsnet: Geraldo Alckmin (PSDB) 4,97%
João Amoedo (NOVO) 2,72%
Henrique Meirelles (MDB) 1,22%
Cabo Daciolo (PATRI) 1,21%
Marina Silv…",Belém
jordao_bass,Piada a Marina ir em todos os debates e nem chegar perto do #CaboDaciolo51 #Eleições2018,brazil
anittareality,"Marina Silva ficou quase empatada comigo, chocado #Eleições2018 #ViraViraClR0 #FicaTemer","São Paulo, Brasil"
VeigaGraca,"Marina apoiou Aécio no 2 turno em 2014, apoiou o impeachment, apoiou a reforma da previdência, resultado: 1% de vot… https://t.co/Mo28wqrKP1",nan
GinnyWeasley23,"RT @natasc_: Sobre o Presidente só vou dizer: 
- Marina com essa votação pífia e agora a gente vai ter só campanha baixa com dois lixos e q…",SP
maricelio_,"Cabo Daciolo ter mais votos que a Marina Silva, só mostra que o Brasil não se leva a sério. #Eleições2018",Natal
heltonverao,"Sem a oportunidade de participar dos debates, o @joaoamoedonovo ficará a frente de Marina, Meirelles, Boulos, Dacio… https://t.co/W9GuLn9s18","Campo Grande, MS"
AlanisHellen,"RT @7caiorodrigues: CABO DACIOLO COM MAIS VOTOS QUE MARINA SILVA
KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK
#Eleições2018",nan
gregoryvinicius,"RT @maricelio_: Cabo Daciolo ter mais votos que a Marina Silva, só mostra que o Brasil não se leva a sério. #Eleições2018",nan
sz_hazza,"Vamos juntar a torcida do Haddad, com a do Ciro, da Marina, do Geraldo Alckmin, Daciolo, Boulos e ir td contra o bicarbonaro #Eleições2018",nan
britneysigns,"Marina tem a história de vida mais linda que conheço. Analfabeta até os 16 anos, sofreu desde criança no seringal e… https://t.co/mPwldYoneG",Brazil
PiadoDjanho_,"Eu, que nem me candidatei, estou tecnicamente empatado com @GuilhermeBoulos e @MarinaSilva #Eleições2018",CURITIBA
veicknayara,"Alô Bolsominions, vai ter 2° turno, os eleitores de Marina e Ciro provavelmente votarão em Haddad que esmagará Bols… https://t.co/y6C2YnmkZh","Teresina/SP, Brasil"
jarbasajota,Minha esperança de um Brasil melhor tá a mesma porcentagem da Marina Silva nessas eleições #Eleições2018 #G1 #Globonews,Londrina
Turista_Gay,"E @MarinaSilva heim? Dos 22 milhões de votos em 2014 pra 1 milhão agora... É a submarina!!!
#Eleições2018",Florianopolis 
LEONARDOS0UZA,"Meu primo é da Igreja, ele tem 10 anos, passou Marina na tv, ele disse que ela é guerreira pq era irmã da igreja… https://t.co/YHeCEh9IOo",nan
_OneBass_,RT @LuizPauloAzeve2: Daciolo passou Marina e Álvaro Dias... vem monte. #Eleições2018 #G1 #MasterChefCelebrity https://t.co/1z8o7bhJEQ,nan
gean_dreson,"Cabo Daciolo está a frente de Marina Silva atualmente... Que coisa!
#Eleições2018","Belém, Brasil"
lmjaguarlizer,"RT @sz_hazza: Vamos juntar a torcida do Haddad, com a do Ciro, da Marina, do Geraldo Alckmin, Daciolo, Boulos e ir td contra o bicarbonaro…",10.12.18
ulysses_amorim,"RT @maricelio_: Cabo Daciolo ter mais votos que a Marina Silva, só mostra que o Brasil não se leva a sério. #Eleições2018",Bahia - https://www.youtube.com/watch?v=xfTAl-GeM_I
filhopaulo2012,RT @RickSouza: A MARINA ATRÁS DO DACIOLO E DO ÁLVARO DIAS HUAUHAUUHAUHAUHAUHAUHAUHAUHAUHAUH #Eleições2018 https://t.co/LXortZzpPS,nan
dinahstyisme,"RT @sz_hazza: Vamos juntar a torcida do Haddad, com a do Ciro, da Marina, do Geraldo Alckmin, Daciolo, Boulos e ir td contra o bicarbonaro…",esse é o perfil mais lgbt
achelecharlie,"RT @sz_hazza: Vamos juntar a torcida do Haddad, com a do Ciro, da Marina, do Geraldo Alckmin, Daciolo, Boulos e ir td contra o bicarbonaro…","Belo Horizonte, Brasil"
marginalvirtual,"Espero que se juntemos eleitores do @GuilhermeBoulos @cirogomes @MarinaSilva contra o facismo, o golpe e o preconce… https://t.co/s7NfMmPn1d","Fortaleza, Brasil"
LMJM_KCCE_,"RT @sz_hazza: Vamos juntar a torcida do Haddad, com a do Ciro, da Marina, do Geraldo Alckmin, Daciolo, Boulos e ir td contra o bicarbonaro…",Expectations 
iveltarodrigue4,"RT @canseideserdiet: Mais enfraquecido que o PT, só a Marina e os prédios de bambu dela #Eleições2018",nan
deniswilson81,"#Eleições2018
Marina Silva na ""zona de rebaixamento"" da eleição😵",nan
sinuheqg,"Possivelmente essa foi a última tentativa à Presidência de Marina, Ciro, Meirelles...

Aguardemos cenas dos próximo… https://t.co/wIwYZ23b7l",Brazil
wantsjaureguix,"RT @sz_hazza: Vamos juntar a torcida do Haddad, com a do Ciro, da Marina, do Geraldo Alckmin, Daciolo, Boulos e ir td contra o bicarbonaro…",ex: austinobody
_VicBelfort,"Pqp 
Como assim Daciolo tem mais votos que a Marina ??!?!? 
DEFINITIVAMENTE O BRASIL NÃO MERECE ESSA MULHER, ELA É… https://t.co/h1lYK2yPX9",nan
gleif_,"Gente, provavelmente haverá um segundo turno. Precisamos nos juntar, eleitores de Boulos, Marina, Haddad, Ciro e qu… https://t.co/ZwMaJkN9gi","São Paulo, Brasil"
kcelaur,"RT @sz_hazza: Vamos juntar a torcida do Haddad, com a do Ciro, da Marina, do Geraldo Alckmin, Daciolo, Boulos e ir td contra o bicarbonaro…",єxρєcтαтıσns 12.10.18
derikypereira,Marina cravou 1.00% dos votos. Cabo Daciolo com 1.22% segue à frente. #Eleições2018,"Maceió, Alagoas - Brasil."
nana_mendes,"É sério que o Daciolo tem mais votos que o Boulos e a Marina?
O Brasil tá MUITO errado!
#Eleições2018","São Paulo, Brasil"
Brendacomenta,RT @falarafha: ai marina por favor desative por uns anos #Eleições2018 https://t.co/MTX8oswyUb,Brasil
sehuniverss,"RT @sz_hazza: Vamos juntar a torcida do Haddad, com a do Ciro, da Marina, do Geraldo Alckmin, Daciolo, Boulos e ir td contra o bicarbonaro…",Exo Planet
HAYLEYSOFANCY,"RT @sz_hazza: Vamos juntar a torcida do Haddad, com a do Ciro, da Marina, do Geraldo Alckmin, Daciolo, Boulos e ir td contra o bicarbonaro…","my heart belongs to you, Geórgia ❤  •@purpozme ❤"
lovees_noah,"RT @sz_hazza: Vamos juntar a torcida do Haddad, com a do Ciro, da Marina, do Geraldo Alckmin, Daciolo, Boulos e ir td contra o bicarbonaro…","Litchfield, segurança máxima"
obrienstrokes,caralho o boulos.. a marina mano.. pelo amor de deus na moral,nan
Creupires,Dá próxima vez a Rede experimenta o Randolfe Rodrigues que deve ter tido mais votos pra senador q Marina pra presidente #Eleições2018,Rio de Janeiro
TheCaptainNana,"Marina não ficou nem a frente do Daciolo hahahahahaha
#Eleições2018",Asilo Arkham
JGarotaInfernal,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,nan
_ThheEnd,"Marina se ferrou coitada kkkkk, 
se eu fosse ela desistia de ser presidente
#Eleições2018 #17Neles","Rio de Janeiro, Brasil"
NannySantana,Marina enterrou a carreira política dela. Triste foi ver que um candidato motivo de piada pelo radicalismo extremo… https://t.co/X0iGDrEpk2,nan
nilsonads22,"Na moral e muita falta de vergonha na cara Vota nesse PT pqp... Como pode? Vota no Amoêdo, na Marina ou até no Meir… https://t.co/maIdZJPtGe",nan
CharlesFaria11,@MarinaSilva paga o preço por ser covarde #Eleições2018,"Boa Esperança, Brasil"
TMDude,Marina Silva teve 20M milhões de votos na última eleição. Nessa está suando pra conseguir 1M. Que caos. #Eleições2018,nan
warckos,"Marina foi uma decepção, desde o apoio dela a Aécio, sabendo do aeroporto no quintal e a omissão dela em muitos tem… https://t.co/kvDKfowcqW","Salvador, BA"
Vichugo82,"E @MarinaSilva massacrada nos resultados finais, terrível .. não merecia #eleições2018",Juiz de Fora  ☘️ BRASIL 
fchagasbastos,#Eleições2018 parte 1 - Marina Silva é um caso único de como perder uma eleição E desaparecer da paisagem política… https://t.co/TAF0nCpXWg,nan
raphaelscostarj,"@Val_Ce1 #Eleições2018 @CaboDaciolo empatado c/ @meirelles, e a frente de @MarinaSilva, @alvarodias_ e @GuilhermeBoulos",Rio de Janeiro
justkpower,"Esse Brasil é inacreditável, elege um machista e não acredita em uma mulher na presidência, Marina eu te admiro muito! #Eleições2018",대한민국 부산
renandurazzo,"Marina Silva precisa repensar, urgentemente, sua vida pública. Despontou como favorita na eleição presidencial e no… https://t.co/DMplRej62c",nan
fchagasbastos,#Eleições2018 parte 1 - Marina Silva é um caso único de como perder uma eleição E desaparecer da paisagem política:… https://t.co/ee2whNjQkQ,nan
alfenava,Meu Deus o que a Marina fez pra ficar atrás até do Daciolo? Matou alguém? Kkkkkk #Eleições2018,De um lugar não tão distante
zooreli,"O CABO FUCKING OH GLÓRIA DACIOLO NA FRENTE DA MARINA KKKKKKKKKK DESISTO DO BRASIL ADEUS 
#Eleições2018","Teresina, Brazil"
Gabyh_Lopez,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,"Rio de Janeiro, Brasil"
arthurcgama,Marina já se escondeu no seringal e disse que só volta daqui a 4 anos #Eleições2018,"Maceió, Alagoas"
erreiis,Gostaria de questionar o seguinte... Pq não votaram na Marina? Não reclama do Bolsonaro bbs. A democracia atualment… https://t.co/ILgZsaYNFY,"Manaus, Brasil"
Alan88Neiva,"Se eu fosse a ,@MarinaSilva depois desse papelão eu ia me dedicar a família. 

Lembrando que ela se queimou após nã… https://t.co/PE3GyLC7dC",Rio de Janeiro
dominatrixrj,"como que esses sequelados do alckmin, amoedo, meirelles tem mais voto que marina, boulos... meu deus do ceu",rio de janeiro
GeiselPresente,"RT @edicleoline: Não sei ainda o que é melhor, ver o Bolsonaro quase levando em primeiro turno, ou a Marina perdendo pro Daciolo. Hahaha

G…",nan
RafaelRoballogk,"Aquele momento de descontração, cabo Daciolo na frente de Marina Silva e Boulos... 👏👏👏👏 
#Eleições2018 https://t.co/YMuNHorhvW",nan
pedrohcponchio,"@JanainaDoBrasil teve mais votos que Henrique Meirelles, Cabo Daciolo, Marina Silva, Álvaro Dias, Guilherme Boulos.

#Eleições2018",United States
LEONARDOS0UZA,"O PSB está conseguindo eleger muitoa candidatos, como sempre a Marina não ficou no partido, desculpa gente, bem fei… https://t.co/S9IEnVmzDt",nan
mateuslps_,Skaf ou Marina: quem é mais cavalo paraguaio?,São Paulo
warckos,"Cabo Daciolo passou Marina e vai passar Meirelles, que gastou R$ 20m do próprio bolso. #Eleições2018","Salvador, BA"
mathcanil,"Então nisso ela é boa, sempre foi. Já faço a campanha para ela aparecer apenas de 4 em 4 anos igual a Marina Silva.","Juiz de Fora, Brasil"
GeovaneECardoso,"REDE, da Marina, é o partido até aqui com o maior número de senadores eleitos. #Eleições2018","Santa Catarina, Brasil"
katherysm,"RT @bchartsnet: Geraldo Alckmin (PSDB) 4,97%
João Amoedo (NOVO) 2,72%
Henrique Meirelles (MDB) 1,22%
Cabo Daciolo (PATRI) 1,21%
Marina Silv…",nan
BlogRogerioSR,"Cabo Daciolo acabará com mais votos que a Marina Silva, o Brasil não é pra amadores #Eleições2018",Sarandi
renatolocio,"Enquanto isso no meu país #pernambuco: Cabo Daciolo ultrapassa Alckmin e Marina, com mais de 70% das urnas apuradas… https://t.co/dWlIwsHvpc",Pernambuco ll Brasil
chuvasdeprata7,"Tudo o que o Brasil não pode ter, um sujeito despreparado e como a Marina falou no debate da RedeTV UM CARA QUE VEN… https://t.co/5II4PGBiUg",Brasil
warckos,"Marina e Alckmin, que morte horrível. #Eleições2018","Salvador, BA"
KaylaneEmanuel4,"RT @sz_hazza: Vamos juntar a torcida do Haddad, com a do Ciro, da Marina, do Geraldo Alckmin, Daciolo, Boulos e ir td contra o bicarbonaro…",nan
Fabianoshow4,"A decepção não é só do nordeste mas sim de quem votou no Amoedo, Marina, Alckmin, daciolo, Meireles e Álvaro Dias.… https://t.co/Mf5BynNMD8",São Paulo
T_hwis,"Eu vivi pra ver a Marina com 1% de votos
não creio
#Eleições2018",No buraco
IgorNavarroBFR,"87,91% das urnas apuradas e a Marina Silva ainda não chegou aos 1 milhão de votos.

#Eleições2018",Rio de Janeiro
_soaresadriana,"Marina nem levou 1 milhão de votos. Cabo Dacilo tem mais voto que ela. Que coisa amigos!!! 

#ELEIÇÕES2018",Made in Brazil
rxlucao,"Marina comendo poeira nessa eleição
Amoedo mesmo sem tempo de TV surpreendendo 
#eleições2018","Belo Horizonte, Brasil"
ronaldolg92,Eu só me pergunto o que é que aconteceu com Marina Silva!? 🤦🏻‍♂️ #Eleições2018,"São Paulo, Brasil"
apaulaft,"As árvores não votaram nele e infelizmente não foi dessa vez. No entanto, ele ficou a frente da Marina e do Álvaro… https://t.co/0YeQoYQhF9","Fortaleza, Brasil"
renatolocio,"Enquanto isso no meu país #pernambuco: Cabo Daciolo ultrapassa Alckmin e Marina, com mais de 80% das urnas apuradas… https://t.co/J9lKtlrm68",Pernambuco ll Brasil
brasilsempt2015,Parabéns @MarinaSilva! Conseguindo perder para o Cabo Daciolo! Deu muito certo atacar o capitão @jairbolsonaro! #Eleições2018,nan
JuliorossoOfici,Recebeu mais votos que @MarinaSilva @alvarodias_  Glória a DEUXXXXX #Eleições2018 #GNEleicoes2018 https://t.co/ZkFBcl4gOt,"Florianópolis, Brasil"
Thiago_iub,Gente Cabo Dacioclo com + votos que Marina Silva. Que doideira! 😯😯😯😯😯 #Eleições2018,"Goiás, Brasil"
luissotonyi,"O resultado pífio da Marina Silva ofusca o resultado da REDE no Senado que, até o momento, tem a maior bancada (!!!… https://t.co/PEIcM74dlx",nan
SGOurgente,#Eleições2018 Daciolo passou a Marina mano! 😂👌Gloria a Deuxxxx! 🙏,"São Gonçalo, Brasil"
4quino,"RT @bchartsnet: Geraldo Alckmin (PSDB) 4,89%
João Amoedo (NOVO) 2,65%
Cabo Daciolo (PATRI) 1,24%
Henrique Meirelles (MDB) 1,22%
Marina Silv…","Embu, SP"
beg4it,meu deus marina,"Brasília, Brasil"
Leth_GS,Daciolo passa Marina e Meirelles 😂 CHOCADA #Eleições2018,"SP, BRASILLL"
trancosoanna12,"RT @apaulaft: As árvores não votaram nele e infelizmente não foi dessa vez. No entanto, ele ficou a frente da Marina e do Álvaro Dias  😎  A…",nan
sammucca,"Marina Silva, nunca será Presidenta #eleições2018",Arapiraca / Alagoas / Brasil
LucasSantos276,@CaboDaciolo à frente de Meireles e Marina Silva #Eleições2018,"Rio de Janeiro, Brasil"
RenanUchoa_,Eu tenho orgulho de fazer parte do 1 milhão de votos para Marina. Não caí na ilusão e covardia do voto útil. Não vo… https://t.co/OYj7YnEI1n,"São Paulo, Brasil"
BndaDejavu,RT @RenanUchoa_: Eu tenho orgulho de fazer parte do 1 milhão de votos para Marina. Não caí na ilusão e covardia do voto útil. Não vou ficar…,Brasil
WillianGomes93,E o que foi a Marina Silva?! Por enquanto 1% 😱 #Eleições2018,Curitiba (PR)
lipediasffc,RT @SGOurgente: #Eleições2018 Daciolo passou a Marina mano! 😂👌Gloria a Deuxxxx! 🙏,"Rio de Janeiro, Brasil"
leodrigz,"Que eleição zuada Bixo. Movimento pro ciro no segundo turno frustrado, Cabo Daciolo a frente da Marina, Dilma e Pim… https://t.co/nGnmequKS8",Pertim de bh uai
5Hcardiaco,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,nan
CARLOSATOLOSA,"RT @TTsBrasilNews: BOCA DE URNA PRESIDENCIAL - Bolsonaro, 45%; Haddad, 28%; Ciro, 14%; Alckmin, 4%; Amoêdo, 3%; Marina, 2% #EleiçõesNoTTs #…",Argentina
moraissanac,"É fácil entender a queda brutal da Marina Silva, gente. Quem vota na Marina facilmente vota no Ciro. Foi a tentativ… https://t.co/6U5onyGyCQ","Anápolis, Brasil"
abelhaqueen,Tô com pena da Marina #Eleições2018,Brasil
danimarley,"Amoedo na frente da Marina eu já esperava, mas Cabo Daciolo Glória a Deux é uma surpresa. Me parece que as férias d… https://t.co/BdfqIa50M0","Caracas, SP"
luluka_25,RT @RenanUchoa_: Eu tenho orgulho de fazer parte do 1 milhão de votos para Marina. Não caí na ilusão e covardia do voto útil. Não vou ficar…,Manaus
Angemonn1,"#Eleições2018 
Chocado com a porcentagem da Marina.","Natal, Brasil"
apaulaft,Os comentaristas admirados com os pouquíssimos votos da Marina?? Isso confirma o que sempre disse: aqueles votos de… https://t.co/lmL4tTda6W,"Fortaleza, Brasil"
maiconprimo,MALUCO TEVE MAIS VOTO QUE A MARINA KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,Kingdom Come
marinavota18,RT @RenanUchoa_: Eu tenho orgulho de fazer parte do 1 milhão de votos para Marina. Não caí na ilusão e covardia do voto útil. Não vou ficar…,nan
EU_JULIETH,"RT @sammucca: Marina Silva, nunca será Presidenta #eleições2018",nan
santosdavi_,RT @SGOurgente: #Eleições2018 Daciolo passou a Marina mano! 😂👌Gloria a Deuxxxx! 🙏,"Rio de Janeiro, Brasil"
gui02015,"RT @bchartsnet: Geraldo Alckmin (PSDB) 4,89%
João Amoedo (NOVO) 2,65%
Cabo Daciolo (PATRI) 1,24%
Henrique Meirelles (MDB) 1,22%
Marina Silv…","Cuiabá, Mato Grosso"
Subir_tags10,RT @RenanUchoa_: Eu tenho orgulho de fazer parte do 1 milhão de votos para Marina. Não caí na ilusão e covardia do voto útil. Não vou ficar…,nan
LuanRules,"Marina Silva com 1%. Que triste, vei #Eleições2018",bh
JuniorDanyllo,Bolsonaro tomou o chá de Marina e caiu de 49% para 46%. BORA NOS UNIR NO 2° TURNO #Eleições2018  #EleNão https://t.co/YpurSUsX4R,"Natal, Brasil"
hey_naanaa,Eu tô chocada que o Daciolo teve mais votos que a Marina. Brasil é escancaradamente um país machista. #Eleições2018,Brasil
serpentscars,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,nan
Jousi,Alguém explica o que aconteceu com a @MarinaSilva? Que campanha lamentável ao fim. Ela não merecia esse resultado. #Eleições2018,Curitiba
ThainCaroline15,RT @laregol: a Marina n desistindo da presidência é o q me motiva a n desistir do meu consagrado  #Eleições2018,nan
NayraMV,RT @RenanUchoa_: Eu tenho orgulho de fazer parte do 1 milhão de votos para Marina. Não caí na ilusão e covardia do voto útil. Não vou ficar…,Rio de Janeiro
matheus_dsm1,"Só fiquei tristão pela Marina Silva. 😐

#Eleições2018","Cupira, Pernambuco"
freitas_andryel,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,"em algum lugar, pra relaxar"
Angelic82673311,"O cabo Daciolo teve mais votos que a Marina, O CABO DACIOLO TEVE MAIS VOTOS DO QUE A MARINAAAAAAAAAAAAAAAA cara o m… https://t.co/Zop5GoVfkY",nan
DiogoTenorio8,"#Eleições2018 #GNEleicoes2018 
@CaboDaciolo terminou a campanha colocando no chinelo @MarinaSilva e @GuilhermeBoulos. Glória!",nan
FabioGuere,"Ah Marina, Marina... acho que até a Suzane Von Richtofen teria mais voto que essa guerreira da selva. 😐 #eleições2018",Sampa
MaaStangret,RT @ronaldolg92: Eu só me pergunto o que é que aconteceu com Marina Silva!? 🤦🏻‍♂️ #Eleições2018,Mauá - SP
camilealves19,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,"São Paulo, Brasil"
sleeepyheady,"RT @veicknayara: Daciolo passar Marina pra trás é de ter nojo. Se ela fosse mal educada, descontrolada, não defendesse valores cristãos, fo…",nan
geovanematos,Se o @Hialley tivesse usado sua grande audiência no Twitter para fazer campanha para @MarinaSilva ao invés de ataca… https://t.co/Hzu0gnirS3,"Porto Alegre, Rio Grande do Su"
juliano_narciso,"#Eleições2018 | Das duas grandes derrotas nessa eleição, Marina Silva e Geraldo Alckmin, penso que a da Mariana foi… https://t.co/3NFRfiIbsf","Canela, Brasil"
b_toledoh,"Se o eleitorado de Marina Silva derreteu, a REDE já fez uma respeitável bancada de cinco senadores. Isso é bem impo… https://t.co/cj8taPHmnM",S. Paulo
Fernando_Nasci,E o Daciolo na frente da Marina .. #Eleições2018,São Paulo
PohaFlavia_,"O 1% da Marina Silva, certeza que foi voto do Acre e dela e a família #Eleições2018","Curitiba, Brasil"
natygranda,"Marina Silva já pode voltar pra casa e (re)pensar mto se volta em 2022 depois desse vexame. Alckmin idem. 
#Eleições2018 #GNEleicoes2018",Atibaia-SP
TheDiegoLeonel,"Amoedo sem ter pisado em nenhum debate ficará a frente de Marina, Meirelles, Daciolo, Alvaro e Boulos

Feito enorme #Eleições2018","Maceió, Brasil"
alexandresena,Grande surpresa destas #Eleições2018: Cabo Daciolo sendo mais votado que Marina e Meirelles.,"Brasília, Brasil"
rafajorn,A pior decepção da eleição é a Marina Silva. Ficou até atrás de candidato que nem projeto de governo tinha... e ia… https://t.co/fteudxnngb,nan
KingRuckFules,"RT @TheDiegoLeonel: Amoedo sem ter pisado em nenhum debate ficará a frente de Marina, Meirelles, Daciolo, Alvaro e Boulos

Feito enorme #El…","Bom Jesus do Norte, Brasil"
MatheusXXXX_,"RT @TheDiegoLeonel: Amoedo sem ter pisado em nenhum debate ficará a frente de Marina, Meirelles, Daciolo, Alvaro e Boulos

Feito enorme #El…",Minha casa
_laurinha11_,Eu tô muito triste pela Marina,nan
hiagocps,RT @RenanUchoa_: Eu tenho orgulho de fazer parte do 1 milhão de votos para Marina. Não caí na ilusão e covardia do voto útil. Não vou ficar…,"Fernandópolis, São Paulo"
evelyncersosimo,Na vida eu queria ser a Marina Silva que só se preocupa com o Brasil de 4 em 4 anos. #Eleições2018,"São João de Meriti, Brasil"
ArleteNere,"RT @jailson07bendez: PORQUE SÓ ELEITORES DE BOLSONARO NÃO CONSEGUE VOTA, E PORQUE O ELEITOR DE MARINA, ALCKMIN E OUTROS NÃO RECLAMAM, ESTRA…",Brasil
Subir_tags10,"RT @folha: Brasil não pode ir pelo caminho da violência política, diz Marina Silva ao votar no Acre https://t.co/wv3KVpA0Tv #Eleições2018 h…",nan
FollowRenato,"RT @folha: Brasil não pode ir pelo caminho da violência política, diz Marina Silva ao votar no Acre https://t.co/wv3KVpA0Tv #Eleições2018 h…","Itaquaquecetuba, SP"
britneysigns,"RT @folha: Brasil não pode ir pelo caminho da violência política, diz Marina Silva ao votar no Acre https://t.co/wv3KVpA0Tv #Eleições2018 h…",Brazil
britneysigns,Quando a marina foi eleita a senadora mais jovem da história do país a última pesquisa mostrava ela em último lugar… https://t.co/8ieb6kEDTF,Brazil
paodegengibre,"DILMA MORREU Q NEM A MARINA
Kkkkkkkkkjkk
Rindo de nervoso...","Salvador, Brasil"
Ranoite,"VOTE NA CERTEZA, VOTE NO AMOR 💚🌟🌈 #Eleições2018 #EleNão #Marina18 https://t.co/oUVWVOtDRJ",Palmas Tocantins
bembugado,"RT @comentv: #Eleições2018 
Marina Silva fazendo o V de Vitória. Eu só ouço mentalmente a Lady Gaga cantando... https://t.co/YINbG8TzMf",Made in São Paulo
haian2019,"RT @folha: Brasil não pode ir pelo caminho da violência política, diz Marina Silva ao votar no Acre https://t.co/wv3KVpA0Tv #Eleições2018 h…",nan
shineemylife5,Não vejo uma histeria coletiva assim desde o caso da Marina Joyce #Eleições2018 #ViraViraClR0,"São Paulo, Brasil"
tayllonjackson,"RT @jornal_cultura: A candidata Marina Silva, da REDE, votou em Rio Branco, na sede do Incra. Em entrevista, ela reforçou que tem chances d…",Carapicuíba SP
deysecomfome,"Votei. Tão tensa e triste, mas pelo menos com a consciência tranquila, e o sorriso da Marina no final. ;')

#Eleições2018","Acre, Brasil"
SaabBrasil,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",nan
Hubertobarth,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…","Estrela, RS"
SillvioSantos,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",Brasil
JuaniJordanp,RT @edujordancruz: Quem vai ganhar hoje? #Eleições2018  Jair Bolsonaro Ciro Gomes Marina Silva Fernando Haddad Lula Geraldo Alckmin #marina…,"Puerto de la Cruz, España"
Ana12566224,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…","São Paulo, Brasil"
phenosbr,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",nan
MarisaMuniz,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",Brazil
luescarassatti,Na moral eu acho que nem no Acre a @MarinaSilva ganha!!! Onde serão as ferias? Austrália has amazing places if you… https://t.co/PxTlVL3NUX,"Sydney, New South Wales"
