Usuario,Mensagem,Localizacao
herminioaneto,"RT @herminioaneto: #BolsonaroNoJornalNacional

Foi bom pra vc?😎
😂😂😂 https://t.co/mhGlwQU3jQ","Aracaju, Brasil"
Josiene36702007,"#BolsonaroNoJornalNacional
Hoje a jornalista Renata deve estar desempregada por pedir aumento na Rede Globo assim ela vai procurar a CLT",
AnacarolaNm,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
jotahal,"RT @Desesquerdizada: A Rede Globo leu de novo, agora no Jornal Nacional e sem ponto, a nota contra o apoio de Roberto Marinho à ""revolução…",
RayaneRiehl,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",Daydreaming 
AndreinaStoesse,RT @bchartsnet: Uma das propostas do Bolsonaro deveria ser a descriminalização das colas em provas de toda a rede de escolas públicas feder…,"Brasília, Brasil"
RicardoBolsona1,"RT @davidsantos0525: Após o Jornal. Você Vota no BOLSONARO?

🔁RT PRA ESPALHAR🔁

#BolsonaroNoJornalNacional",
ElaynneWayland,"RT @Greysdaabad: Renata Vasconcellos para presidente hoje
Renata Vasconcellos para presidente amanhã 
Renata Vasconcellos para presidente s…","Porto Velho, Brasil"
LucasFoster11,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
mpaularfer,"RT @conexaopolitica: ÚLTIMAS: Sobre a declaração de #BolsonaroNoJornalNacional, leia o editorial de autoria do jornalista Roberto Marinho,…",
About_A_Giirl,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",Coronel Fabriciano - MG
andferrara,"RT @filgmartin: O segredo da vitória é: let Bolsonaro be Bolsonaro. Não há dinheiro, tempo de TV ou marqueteiro que supere a força de uma p…",
APPRT,"RT @Pedro_henriqz: Nao tenho vergonha de ser gay e apoiar o bolsonaro, eu vim de uma família tradicional brasileira, e apoio esses valores…",Where God wants to
nordeste9estad1,"#BolsonaroNoJornalNacional O que seria uma entrevista foi levado para o pessoal, os apresentadores deixaram o profi… https://t.co/kMsCePwtuH",
jemapelledaniel,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","Joinville, Brasil"
Tony67363887,"RT @viviaanrafa: Renata Vasconcellos; me poupe, se poupe, nos poupe. Você diz que não recebe menos do que um homem pq não aceita, ok. Então…",群馬 高崎市
robsonhcosta,"RT @gaby_sschneider: Meu irmão @Diego53975226 brincou de boneca cmg a infância toda, isso não mudou o fato dele ser hetero, talvez por isso…","Distrito Federal BR, Brasília"
whos_bruna,RT @PortelaFred: Este homem é um erro. Meus Deus tenha misericórdia dos eleitores dessa aberração. #BolsonaroNoJornalNacional #JornalNacion…,013
amanoelito,"RT @SchuldinerSieg: Amigos,

São 2:25 da manhã e eu tenho de estar no aeroporto às 6:00.

Eu deveria estar dormindo, mas como dormir nesse…",
vivianmsantana_,"RT @KeyllaLima2018: - Menino geme Aah uuh que bom
- Menina pede ""Mais""
Eu não sei o que é pior cara  gente defender uma desgraça dessa ou a…","Bahia, Brasil"
Antonsilva,@MagnoMalta @Marcelo74057456 @laurietecantora @jairbolsonaro @JoseMedeirosMT Bolsonaro amparado na verdade e no car… https://t.co/sF0vqla01W,
mkpadovani,"RT @domlancellotti: #BolsonaroNoJornalNacional Da hora do Jornal Nacional até agora de manhã, o Bolsonaro ganhou 100 mil seguidores no Inst…","Melbourne, Australia"
Reginaldo36fre1,"RT @professorigor: Eu vivi para ver a Globo citar  que uma de suas fontes de informação é o Super Pop da Luciana Gimenez!
#BolsonaroNoJorna…",
Jaarbinha,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
JuniorPasquale,"RT @davidsantos0525: Após o Jornal. Você Vota no BOLSONARO?

🔁RT PRA ESPALHAR🔁

#BolsonaroNoJornalNacional","Rio de Janeiro, Brasil"
Felipeasocial17,RT @BlogDoPim: Não há prova policial de que CAUSA do assassinato de 1 gay a cada 19h é homofobia. Dado é do militante Grupo Gay da Bahia. M…,"Valinhos, Brasil"
gusta_memenezes,"RT @huffpostbrasil: Renata Vasconcellos para #BolsonaroNoJornalNacional ""Seu salário de deputado, nós pagamos. E sabemos qual é, como cidad…","Sao Paulo, Brazil"
larryestrxbao,"RT @Lesbicando1995: bolsonaro é a favor da tortura e armamento, racista, machista, homofóbico, despreza a cultura indígena, quer limitar qu…",
brunocoimbra,"RT @mjcosta_: Subestimam muito Bolsonaro, ele sabia que não poderia mostrar o livro, foi uma ótima estratégia, pois colocou o assunto em di…",
Respectjoshler,"RT @lovatolorde: Renata Vasconcelos: ""eu nunca aceitaria menos que um homem se eu tivesse o mesmo cargo que ele"". Salário dela como jornali…",
axleticia_,"RT @LannesDelRey: O jornal nacional serviu para mostrar o quanto Bolsonaro é homofóbico, racista e machista.

Nem seus eleitores conseguem…","Capão Redondo, São Paulo"
FNN_FakeNews,"Cole esta imagem no comentário daquele amiguinho que acha que Renata Vasconcellos ""lacrou"" na resposta. ""Desenho"" m… https://t.co/FovmbqyP4i","São Paulo, Brasil"
TrumpThatcher,"RT @professorigor: ""Eu vi e li"" onde? ""Na Luciana Gimenez!""
#BolsonaroNoJornalNacional https://t.co/4t7ZnH0yLE","Rio de Janeiro, Brasil"
Leonardo24lsx,"RT @ReginadoPrates: #BolsonaroNoJornalNacional esse é minha singela homenagem ao nosso futuro presidente. E devemos agradecer ao JN, o noss…","São Paulo, Brasil"
ximenmalhador,"BONNER FOI DORMIR PENSANDO NISSO... Kkkkk
#BolsonaroNoJornalNacional https://t.co/oFprGSJKL2
Correios #QuartaDetremuraSDV",Brasil
Gregory61935764,"RT @LuisCaval1: A verdade é que a TV Globo recebe tanta verba estatal, mas tanta, que é uma empresa estatal. Temos que privatizar isso aí!…",Rio de Janeiro
anahteti,"RT @davidsantos0525: Após o Jornal. Você Vota no BOLSONARO?

🔁RT PRA ESPALHAR🔁

#BolsonaroNoJornalNacional",
carloslima80br,"RT @Camzthay: Mano, EU ODEIO O BOLSONARO

Mas amo meu país.
E em 2015 prometi pra mim mesma q votaria em candidato que:

-Não fosse citado…",São Luís - MA - Brazil
flananet_,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",Brasil
tiagocj03,Isso é uma vergonha!!,"Assis, sp"
LasLud1,RT @munirnege: renata vasconcellos comendo o cu do bozonaro #BolsonaroNoJornalNacional https://t.co/hq6G7WMEtY,"Macaé, Brasil"
DecioNeves,"Até petistas radicais, turma da boquinha governista, militontos e simpatizantes da quadrilha aplaudiram… https://t.co/OMr1hOi7Oc","João Pessoa, Brasil"
camilaswalker,"RT @lovatolorde: Renata Vasconcelos: ""eu nunca aceitaria menos que um homem se eu tivesse o mesmo cargo que ele"". Salário dela como jornali…","São Paulo, Brasil"
nctblanc,"RT @shawnwitness: ""aí você entra na sala e vê seu filho brincando com uma boneca""
qual o problema de um menino brincar com uma boneca? se e…",neocity&exoplanet
yamazkk,"RT @LannesDelRey: O jornal nacional serviu para mostrar o quanto Bolsonaro é homofóbico, racista e machista.

Nem seus eleitores conseguem…",na puta que pariu
danielcalou,"RT @AnaMLopesFotos: Pra quem assiste JP por streaming, pode notar que agora no jornal da manhã o Villa tá com uma cara desanimada... 
Que é…",
luizsimoesmatos,RT @Bolsoneas: Desmascarou a Globolixo ao vivo! #BolsonaroNoJornalNacional https://t.co/K9V895WJ3v,
VivianFauvel,"RT @JulioFidalgo2: Resumo do 7 a 0:
- Bonner, seu casamento tb não deu certo.
- Renata, vc não ganha o mesmo que o Bonner.
- Renata eu tb p…",
AnaliceBianchi1,RT @FilipeArthur1: Renata Vasconcellos destruindo com classe o Senhor Jair Bolsonaro #BolsonaroNoJornalNacional https://t.co/Zsyfv9oCjT,"Videira, Santa Catarina"
GomesBellla,"RT @malxndrz: boa noite com o vídeo mais prazeroso do ano, amém renata vasconsellos #BolsonaroNoJornalNacional #JN https://t.co/Wo7SAgjrUM","Brasília, Brasil"
LGroening2,"Com quase 8 BILHÕES em verbas públicas e a renatinha acha que o salário dela não diz respeito a ninguém...
Vamos co… https://t.co/NtHPu8e5AJ",
Cujao__,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",ozo
Molaerte,"RT @Ro_Moller: Jair Bolsonaro saiu sem nenhum arranhão...

A entrevista foi respeitosa e muitas Fake News sobre ele foram derrubadas.

As c…","Rio de Janeiro, Brasil"
balloonxs,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",RJ
AnaLima52289962,"RT @BlogDoPim: Globo, 17/01/2018: ""O levantamento do GGB [Grupo Gay da Bahia] é feito com base em notícias publicadas na imprensa, na inter…",
ViniSantos101,"RT @lucianobraz: Renata Vasconcellos: ""eu nunca aceitaria receber menos que um homem"". Salário dela:  R$ 200 mil.
Salário do William Bonner…","Rio de Janeiro, Brasil"
MaNindja,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",Far Far Away 
NEXTOJENNER,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",
atenas,RT @Finanwow: Alguém avisa pra renata que ela ganha menos que o bonner. #bolsonaronojornalnacional https://t.co/6EpaUrs7oy,London
byanca_,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
xxandersoxx,"RT @professorigor: Eu vivi para ver a Globo citar  que uma de suas fontes de informação é o Super Pop da Luciana Gimenez!
#BolsonaroNoJorna…",
Maria55985377,"RT @RondinellySena: Vamos lá Brasil: Já que as pesquisas eleitorais ""oficiais"" são manipuladas, vamos descobrir a verdade.

Em quem você vo…",
elzapalves,"RT @mugglermg: Bom dia amores! Empolgadissima com a sabatina show do mito! Vamos seguir esses perfis:

@jairbolsonaro 
@professorigor 
@ber…",Brasil
fabiocs,"RT @VRetorno: 23:59 - ""Você deve interferir na diferença salarial entre homens e mulheres na iniciativa privada""

00:00 - ""Mas você e o Bon…",Belo Horizonte-MG
UescleyFirmino,RT @SouBolsonaro17: Quem vota no MITO dá RT! #BolsonaroNoJornalNacional #JBNaGlobo https://t.co/GPZSyBRiy2,Campina Grande - PB
souzamagno27,"RT @Oliveira27M: ... e disse mais: - da indissolubilidade do matrimônio, deixando Bonner numa saia extremamente justa. #BolsonaroNoJornalNa…",Brasilia
nbenficac,"RT @malxndrz: boa noite com o vídeo mais prazeroso do ano, amém renata vasconsellos #BolsonaroNoJornalNacional #JN https://t.co/Wo7SAgjrUM",
ferpaivx,"RT @lovatolorde: Renata Vasconcelos: ""eu nunca aceitaria menos que um homem se eu tivesse o mesmo cargo que ele"". Salário dela como jornali…",
NovaesHanna,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",
breathesavinon,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",sendo inútil em qualquer lugar desse mundo
JoilmaRezende,"RT @pinhead_lives: Globo mostra assassinatos, lascívia, beijo gay, traições, mentiras, planejamento de mortes e tudo que não presta em rede…",Soli Deo Gloria
mariiixs_,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…","São Francisco do Sul, Brasil"
joafrcaetano,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",
Focusonfall,"RT @poxathii: ""O pai não quer chegar em casa e encontrar o filho brincando com uma boneca""

Meu anjo, eu não quero é  chegar em casa e ver…",
Lenda_br140,"RT @Memeguy1997: Um crime em toda linha
#BolsonaroNoJornalNacional https://t.co/WFFOu1pAUm",
Luizhengenharia,"RT @MatheusfRomero: Então a Globo precisou censurar o livro que seria mostrado para crianças nas escolas? Interessante...
#BolsonaroNoJorna…",Belo horizonte
samirah_vieira,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","Guará, Brasília"
line_santos27,RT @VihRodrigues___: Mulheres rindo da Renata Vasconcellos e apoiando o Bolsonaro. Quando foi que as mulheres passaram a se enxergar com tã…,Brasil
G_Ribeirox,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","Vitória da Conquista, Brasil"
lmdevastated,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",
digo_dornelas,"RT @brunonevys13: #BolsonaroNoJornalNacional BOLSONARO ACABA DE SER ELEITO PRESIDENTE DO BRASIL

DESTRUIU A GLOBO
CALOU O BONNER INFIEL
CAL…","Jundiaí, Brasil"
millaateixeira,A calmaria dela ao pisar é admirável,"Rio de Janeiro, Brasil"
LigiadeAssis,"RT @FlaviSadler: Só quero dizer que 
FUDEU A GLOBO!!!!!
GLOBO TOMOU NO CU!
#BolsonaroNoJornalNacional https://t.co/Cb74ZMo84y",Brasil 
admpaulobrito,RT @filgmartin: O Deputado Jair Bolsonaro disse na bancada do Jornal Nacional que a Globo é sustentada pelo Estado brasileiro e que no gove…,Brasil
direitaba,"RT @Desesquerdizada: #BolsonaroNoJornalNacional estava falando sobre o ""kit gay"". Então ele tentou exibir um livro... e descobrimos que os…","Salvador, Brasil"
Fabiocs17,"RT @davidsantos0525: Após o Jornal. Você Vota no BOLSONARO?

🔁RT PRA ESPALHAR🔁

#BolsonaroNoJornalNacional","Rio de Janeiro, Brasil"
TicoETeco18,"RT @yec_terrza: @leandroruschel Agora não tenho mais dúvidas: foi ovacionado após o JN, com gritos de mito, berrantes. Foi gigantesca a man…",República de Curitiba
andferrara,"RT @viviaanrafa: Renata Vasconcellos; me poupe, se poupe, nos poupe. Você diz que não recebe menos do que um homem pq não aceita, ok. Então…",
amorim_leilany,"RT @isabell14758959: #BolsonaroNoJornalNacional Ele e candidato mesmo , pensei que era so para ter meme https://t.co/9r8yMY8OSz",
MarcosFreybert,"RT @MarceloDireita: Bolsonaro tem 1 minuto pra dizer qual é o Brasil que ele quer para o futuro.

O homem deixou a sua mensagem, agora comp…",
poxa_xoxobs,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
clexamaximoff,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
hoggywhats,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",Meu País Maceió
CristhPeterson,"RT @KeyllaLima2018: - Menino geme Aah uuh que bom
- Menina pede ""Mais""
Eu não sei o que é pior cara  gente defender uma desgraça dessa ou a…",
AndreaMoroMito1,@JornalOGlobo #fato: JAIR Messias Bolsonaro presidente do Brasil!!! #MulheresComBolsonaro… https://t.co/1Ff2qoFcGT,
vulgoCele14,"RT @lucianobraz: Renata Vasconcellos: ""eu nunca aceitaria receber menos que um homem"". Salário dela:  R$ 200 mil.
Salário do William Bonner…","Pavuna, Rio de Janeiro"
itsjubsz,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","Rio de Janeiro, Brasil"
krolcm,"eu fico impressionada o tanto que bolsonaro é feio, parece que a cara dele está constantemente derretendo",
LuizTomich,"RT @VRetorno: 23:59 - ""Você deve interferir na diferença salarial entre homens e mulheres na iniciativa privada""

00:00 - ""Mas você e o Bon…",
owlucax,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…","Joinville, Brasil"
EriclesCSilva,"RT @davidsantos0525: Após o Jornal. Você Vota no BOLSONARO?

🔁RT PRA ESPALHAR🔁

#BolsonaroNoJornalNacional","São José da Tapera-AL, Brasil"
obetoroberto,"RT @araujocaaa1: Barra da Tijuca - RJ, após a entrevista com @jairbolsonaro 

Sabe o que isso? Brasileiros de bem querendo a verdadeira mud…","Goiânia, Brasil"
eidimar_gomes,"RT @lucianobraz: Renata Vasconcellos: ""eu nunca aceitaria receber menos que um homem"". Salário dela:  R$ 200 mil.
Salário do William Bonner…","Rio de Janeiro, Brasil"
bolsoldado,"RT @JoelAlexandreM: Bolsonaro nos bastidores, depois da entrevista para o Jornal Nacional 

#BolsonaroNaGloboNews #BolsonaroNoJornalNaciona…",
iodelson,"RT @ArcherTereza: Esqueceu de dizer, quem psicografou o dito editorial em 2013, pois o Roberto Marinho já estava morto! https://t.co/kLP0PC…",Recife
parkmjg,RT @diImabr: Precisamos tombar esse momento da TV Brasileira como Patrimônio Histórico da Humanidade. Alô @UN!!! #BolsonaroNoJornalNacional…,cansada
pretaumm,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",
donaraba28,"RT @joaodrew94: vamos apreciar a beleza da mulher que matou o Bolsonaro em pleno Jornal Nacional. 
#BolsonaroNoJornalNacional 
OBRIGADO REN…","Nova Iorque, USA"
abvinagre,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",
Focusonfall,"RT @TMZMYPURPOSE: O senhor diz que não é homofóbico mas fala que prefere seu filho morto do que gay, isso não é um comentário homofóbico?""…",
Zzeu,"RT @edmilsonpapo10: Bolsonaro foi bem demais!
Mto melhor que eu esperava 
Excelente!
Bolsonaro falou como a maioria dos cidadãos trabalhado…",
Lenilton_Morato,"@Desesquerdizada @DaniloGentili @roxmo O @realwbonner rezando pra terminar logo a entrevista, com @jairbolsonaro kk… https://t.co/uvUqlUFIZj",
NdaGlen,RT @SimoneRJ_BR: Assim q acabou a entrevista de #BolsonaroNoJornalNacional o Brasil reagiu assim:👇 https://t.co/72MQoitzhW,Brasil
Anathsz,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
manoovelha,"RT @Desesquerdizada: Resumo de #BolsonaroNoJornalNacional: anunciou o apartamento, cutucou Bonner pelo divórcio, jogou na cara da Renata qu…",Brasília amarela
fabiobitenco,RT @VihRodrigues___: Mulheres rindo da Renata Vasconcellos e apoiando o Bolsonaro. Quando foi que as mulheres passaram a se enxergar com tã…,
Andrelu41849284,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…","Irati, Brasil"
alucinada__,RT @zaniniffc: o bolsonaro foi JANTADO ao vivo mas seus eleitores acham mesmo que ele mandou muito bem hahahahahaha https://t.co/LRG1a6bUcG,"Duque de Caxias, RJ"
lokibarnxs,"RT @lovatolorde: Renata Vasconcelos: ""eu nunca aceitaria menos que um homem se eu tivesse o mesmo cargo que ele"". Salário dela como jornali…",brazilian heart
OblatoB,"RT @pinhead_lives: Globo mostra assassinatos, lascívia, beijo gay, traições, mentiras, planejamento de mortes e tudo que não presta em rede…",
gabzuliani9,"RT @malxndrz: boa noite com o vídeo mais prazeroso do ano, amém renata vasconsellos #BolsonaroNoJornalNacional #JN https://t.co/Wo7SAgjrUM",
coutoserra,"RT @JoelAlexandreM: O Bonner até tentou evitar, mas não teve jeito, Bolsonaro falou o editorial de Roberto Marinho, e fez a famosa pergunta…",Brasília - DF
priscilla_pkhs,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…","Goiânia, Goiás"
PedroValentim13,"RT @Br17MG2018: Acabou a entrevista do @jairbolsonaro na Globo, olha o que aconteceu na Barra... #BolsonaroNoJornalNacional https://t.co/mp…","Porto Alegre, Brasil"
AgenteVSP,"RT @mjcosta_: ""Candidato não mostre o livro"". Ué, mas não é para CRIANÇAS? 

#BolsonaroNoJornalNacional","São Paulo, Brasil"
stoesselsalute,"comparado com os outros homens que também são jornalistas e âncoras ela tem o mesmo salário 

o bonner que além dis… https://t.co/hkoBIvTIFe",
anatha57341524,"RT @lourdesflintz: #RenataVasconcelos Pergunta a @jairbolsonaro : 

Vc Acha que MULHER tem q ganhar menos q Homem ? 

Resposta : A Priori v…","Macaé, Brasil"
moodmoon22,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…", volta mais tarde fdp
OrtoclineryNery,RT @SimoneRJ_BR: #BolsonaroNoJornalNacional MITADA HISTÓRICA EM CIMA DE BONNER E TODA GLOBO:👇 https://t.co/vuzW97yP5X,"Carlos Barbosa, Brasil"
Fabssjr,"RT @lucianobraz: Renata Vasconcellos: ""eu nunca aceitaria receber menos que um homem"". Salário dela:  R$ 200 mil.
Salário do William Bonner…",na merda
aroldoam,"RT @pauloap: GLOBO CENSURA O KIT GAY AO VIVO

MAS ISSO VAI PRA ESCOLA DOS SEUS FILHOS

SÓ BOLSONARO VAI EVITAR ISSO

#BolsonaroNoJornalNaci…",
MeduzaKim,"RT @huffpostbrasil: Renata Vasconcellos para #BolsonaroNoJornalNacional ""Seu salário de deputado, nós pagamos. E sabemos qual é, como cidad…","Brasil, São Paulo"
MartinsLNT,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…","Colatina, Brasil"
gersant74,RT @VihRodrigues___: Mulheres rindo da Renata Vasconcellos e apoiando o Bolsonaro. Quando foi que as mulheres passaram a se enxergar com tã…,"Rio de Janeiro, Brasil"
NdaGlen,"RT @franciscomacsoa: Bolsonaro manda um recado claro e direto pro Bonner, pra Renata e globo sobre a entrevista de hoje....

#BolsonaroNoJo…",Brasil
dersinho13,"RT @ximenmalhador: BONNER FOI DORMIR PENSANDO NISSO... Kkkkk 
#BolsonaroNoJornalNacional https://t.co/oFprGSJKL2
#MichaelJacksonDay",Sete Lagoas MG
ximenmalhador,"BONNER FOI DORMIR PENSANDO NISSO... Kkkkk
#BolsonaroNoJornalNacional https://t.co/oFprGSJKL2
#saibaq #BehindTheAnswer",Brasil
mkpadovani,RT @maepatriota: Meu morzão falando aqui q ele poderia ter dito q uma policial ganha 1% do salário da Renata e é muito mais útil pro país.…,"Melbourne, Australia"
thbbrandao,"RT @lucianobraz: Renata Vasconcellos: ""eu nunca aceitaria receber menos que um homem"". Salário dela:  R$ 200 mil.
Salário do William Bonner…",
palmeirensereac,"RT @sirpotenza: Hoje Jair Bolsonaro ganhou mais um eleitor. Obrigado, Bonner e Renata por me ajudarem a escolher. Realmente estava muito pe…",
isabraido,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","São Paulo, Brasil"
laah_choi,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",Pledis Stan
QuerubimSil,"RT @sirpotenza: Hoje Jair Bolsonaro ganhou mais um eleitor. Obrigado, Bonner e Renata por me ajudarem a escolher. Realmente estava muito pe…",
_mamariisouza,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…","Boa Vista, Roraima"
vinicius_mazzei,"RT @lovatolorde: Renata Vasconcelos: ""eu nunca aceitaria menos que um homem se eu tivesse o mesmo cargo que ele"". Salário dela como jornali…",Dead
zeluisscosta,RT @Renachaves: Bolsonaro ataca a globo e logo bolsominio diz que Globo é comunista e assim o twitter vai virando um sanatório geral #Bolso…,Assentamento Califórnia
michecheu,"RT @SchuldinerSieg: Você acha que o Jair Bolsonaro se saiu bem na Sabatina da Globo?

#BolsonaroNoJornalNacional 

Vote e dê RT!

Vamos ESP…","Belo Horizonte, Brasil"
karinaRamosrib2,RT @BlogDoPim: A âncora Renata faz bem em não aceitar receber menos que homens por funções iguais (Bonner também é editor-chefe) pois ela é…,
majolonog,"RT @Desesquerdizada: Resumo de #BolsonaroNoJornalNacional: anunciou o apartamento, cutucou Bonner pelo divórcio, jogou na cara da Renata qu…",
sarazaracm,RT @carinavitral: Hoje vamos entrevistar o candidato Bozonaro. #BolsonaroNoJornalNacional https://t.co/sk7XLcNFuF,
wmgeradores,"RT @sirpotenza: Hoje Jair Bolsonaro ganhou mais um eleitor. Obrigado, Bonner e Renata por me ajudarem a escolher. Realmente estava muito pe…",
muuuzin,"RT @RealityAoVivo: Renata Vasconcellos colocando Bolsonaro no seu devido lugar, não deixem esse vídeo morrer  #BolsonaroNoJornalNacional ht…","São Luís, Brasil"
ccfcrf,"RT @RondinellySena: Vamos lá Brasil: Já que as pesquisas eleitorais ""oficiais"" são manipuladas, vamos descobrir a verdade.

Em quem você vo…",r.o and mké
hpa_14,"RT @jaineprudente: Se a equalização salarial depende do presidente, então porque após quase 6 anos sendo governados por uma mulher, essa di…",
sabrinasincera,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",INSTA: @brissama
babiieduardaa,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",
bbla_ro,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
Pebriela,"#BolsonaroNoJornalNacional acho engraçado o povo chamando o Bolsonaro disso, daquilo, que ele é um monstro. gente o… https://t.co/nGGxF6EUu2",Pernambuco 
TCorrea93,"RT @nadanovonofront: Aproveitando esse tweet, vamos à sequência: 

Bolsonaro é comunista e vamos provar. https://t.co/S0H0Bq9BFP",Brasília
narosasara,"RT @Savagefiction: ""Eu deixo os historiadores pra lá"". Tá explicado, Bolsonaro não tem contexto nem conteúdo pra governar o país. #Bolsonar…",
ka_ffc,"RT @lovatolorde: Renata Vasconcelos: ""eu nunca aceitaria menos que um homem se eu tivesse o mesmo cargo que ele"". Salário dela como jornali…","Rio de Janeiro, Brasil"
yaass_1,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","São Paulo, Brasil"
pedrognrs,meu deus isso é assustador de doentio,"Içara, Brasil"
xyzw12341,"RT @davidsantos0525: Após o Jornal. Você Vota no BOLSONARO?

🔁RT PRA ESPALHAR🔁

#BolsonaroNoJornalNacional",Republica de Banânia
